
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 x q[12]
Gate(  822)	tdg q[5]
Gate(  823)	 t q[6]
Gate(  824)	cx q[6], q[5]
Gate(  825)	cx q[10], q[6]
Gate(  826)	cx q[5], q[10]
Gate(  827)	 h q[6]
Gate(  828)	 h q[5]
Gate(  829)	 t q[11]
Gate(  830)	 t q[4]
Gate(  831)	 t q[5]
Gate(  832)	cx q[4], q[11]
Gate(  833)	cx q[5], q[4]
Gate(  834)	cx q[11], q[5]
Gate(  835)	tdg q[4]
Gate(  836)	cx q[11], q[4]
Gate(  837)	tdg q[11]
Gate(  838)	tdg q[4]
Gate(  839)	 t q[5]
Gate(  840)	cx q[5], q[4]
Gate(  841)	cx q[11], q[5]
Gate(  842)	cx q[4], q[11]
Gate(  843)	 h q[5]
Gate(  844)	 h q[4]
Gate(  845)	 t q[13]
Gate(  846)	 t q[12]
Gate(  847)	 t q[4]
Gate(  848)	cx q[12], q[13]
Gate(  849)	cx q[4], q[12]
Gate(  850)	cx q[13], q[4]
Gate(  851)	tdg q[12]
Gate(  852)	cx q[13], q[12]
Gate(  853)	tdg q[13]
Gate(  854)	tdg q[12]
Gate(  855)	 t q[4]
Gate(  856)	cx q[4], q[12]
Gate(  857)	cx q[13], q[4]
Gate(  858)	cx q[12], q[13]
Gate(  859)	 h q[4]
Gate(  860)	 h q[5]
Gate(  861)	 t q[11]
Gate(  862)	 t q[4]
Gate(  863)	 t q[5]
Gate(  864)	cx q[4], q[11]
Gate(  865)	cx q[5], q[4]
Gate(  866)	cx q[11], q[5]
Gate(  867)	tdg q[4]
Gate(  868)	cx q[11], q[4]
Gate(  869)	tdg q[11]
Gate(  870)	tdg q[4]
Gate(  871)	 t q[5]
Gate(  872)	cx q[5], q[4]
Gate(  873)	cx q[11], q[5]
Gate(  874)	cx q[4], q[11]
Gate(  875)	 h q[5]
Gate(  876)	 h q[6]
Gate(  877)	 t q[10]
Gate(  878)	 t q[5]
Gate(  879)	 t q[6]
Gate(  880)	cx q[5], q[10]
Gate(  881)	cx q[6], q[5]
Gate(  882)	cx q[10], q[6]
Gate(  883)	tdg q[5]
Gate(  884)	cx q[10], q[5]
Gate(  885)	tdg q[10]
Gate(  886)	tdg q[5]
Gate(  887)	 t q[6]
Gate(  888)	cx q[6], q[5]
Gate(  889)	cx q[10], q[6]
Gate(  890)	cx q[5], q[10]
Gate(  891)	 h q[6]
Gate(  892)	 h q[7]
Gate(  893)	 t q[9]
Gate(  894)	 t q[6]
Gate(  895)	 t q[7]
Gate(  896)	cx q[6], q[9]
Gate(  897)	cx q[7], q[6]
Gate(  898)	cx q[9], q[7]
Gate(  899)	tdg q[6]
Gate(  900)	cx q[9], q[6]
Gate(  901)	tdg q[9]
Gate(  902)	tdg q[6]
Gate(  903)	 t q[7]
Gate(  904)	cx q[7], q[6]
Gate(  905)	cx q[9], q[7]
Gate(  906)	cx q[6], q[9]
Gate(  907)	 h q[7]
Gate(  908)	 h q[0]
Gate(  909)	 t q[14]
Gate(  910)	 t q[13]
Gate(  911)	 t q[0]
Gate(  912)	cx q[13], q[14]
Gate(  913)	cx q[0], q[13]
Gate(  914)	cx q[14], q[0]
Gate(  915)	tdg q[13]
Gate(  916)	cx q[14], q[13]
Gate(  917)	tdg q[14]
Gate(  918)	tdg q[13]
Gate(  919)	 t q[0]
Gate(  920)	cx q[0], q[13]
Gate(  921)	cx q[14], q[0]
Gate(  922)	cx q[13], q[14]
Gate(  923)	 h q[0]
Gate(  924)	 h q[13]
Gate(  925)	 t q[1]
Gate(  926)	 t q[12]
Gate(  927)	 t q[13]
Gate(  928)	cx q[12], q[1]
Gate(  929)	cx q[13], q[12]
Gate(  930)	cx q[1], q[13]
Gate(  931)	tdg q[12]
Gate(  932)	cx q[1], q[12]
Gate(  933)	tdg q[1]
Gate(  934)	tdg q[12]
Gate(  935)	 t q[13]
Gate(  936)	cx q[13], q[12]
Gate(  937)	cx q[1], q[13]
Gate(  938)	cx q[12], q[1]
Gate(  939)	 h q[13]
Gate(  940)	 h q[12]
Gate(  941)	 t q[2]
Gate(  942)	 t q[11]
Gate(  943)	 t q[12]
Gate(  944)	cx q[11], q[2]
Gate(  945)	cx q[12], q[11]
Gate(  946)	cx q[2], q[12]
Gate(  947)	tdg q[11]
Gate(  948)	cx q[2], q[11]
Gate(  949)	tdg q[2]
Gate(  950)	tdg q[11]
Gate(  951)	 t q[12]
Gate(  952)	cx q[12], q[11]
Gate(  953)	cx q[2], q[12]
Gate(  954)	cx q[11], q[2]
Gate(  955)	 h q[12]
Gate(  956)	 h q[11]
Gate(  957)	 t q[3]
Gate(  958)	 t q[10]
Gate(  959)	 t q[11]
Gate(  960)	cx q[10], q[3]
Gate(  961)	cx q[11], q[10]
Gate(  962)	cx q[3], q[11]
Gate(  963)	tdg q[10]
Gate(  964)	cx q[3], q[10]
Gate(  965)	tdg q[3]
Gate(  966)	tdg q[10]
Gate(  967)	 t q[11]
Gate(  968)	cx q[11], q[10]
Gate(  969)	cx q[3], q[11]
Gate(  970)	cx q[10], q[3]
Gate(  971)	 h q[11]
Gate(  972)	 h q[10]
Gate(  973)	 t q[4]
Gate(  974)	 t q[9]
Gate(  975)	 t q[10]
Gate(  976)	cx q[9], q[4]
Gate(  977)	cx q[10], q[9]
Gate(  978)	cx q[4], q[10]
Gate(  979)	tdg q[9]
Gate(  980)	cx q[4], q[9]
Gate(  981)	tdg q[4]
Gate(  982)	tdg q[9]
Gate(  983)	 t q[10]
Gate(  984)	cx q[10], q[9]
Gate(  985)	cx q[4], q[10]
Gate(  986)	cx q[9], q[4]
Gate(  987)	 h q[10]
Gate(  988)	 h q[9]
Gate(  989)	 t q[5]
Gate(  990)	 t q[8]
Gate(  991)	 t q[9]
Gate(  992)	cx q[8], q[5]
Gate(  993)	cx q[9], q[8]
Gate(  994)	cx q[5], q[9]
Gate(  995)	tdg q[8]
Gate(  996)	cx q[5], q[8]
Gate(  997)	tdg q[5]
Gate(  998)	tdg q[8]
Gate(  999)	 t q[9]
Gate( 1000)	cx q[9], q[8]
Gate( 1001)	cx q[5], q[9]
Gate( 1002)	cx q[8], q[5]
Gate( 1003)	 h q[9]
Gate( 1004)	 h q[8]
Gate( 1005)	 t q[7]
Gate( 1006)	 t q[6]
Gate( 1007)	 t q[8]
Gate( 1008)	cx q[6], q[7]
Gate( 1009)	cx q[8], q[6]
Gate( 1010)	cx q[7], q[8]
Gate( 1011)	tdg q[6]
Gate( 1012)	cx q[7], q[6]
Gate( 1013)	tdg q[7]
Gate( 1014)	tdg q[6]
Gate( 1015)	 t q[8]
Gate( 1016)	cx q[8], q[6]
Gate( 1017)	cx q[7], q[8]
Gate( 1018)	cx q[6], q[7]
Gate( 1019)	 h q[8]
Gate( 1020)	 h q[9]
Gate( 1021)	 t q[5]
Gate( 1022)	 t q[8]
Gate( 1023)	 t q[9]
Gate( 1024)	cx q[8], q[5]
Gate( 1025)	cx q[9], q[8]
Gate( 1026)	cx q[5], q[9]
Gate( 1027)	tdg q[8]
Gate( 1028)	cx q[5], q[8]
Gate( 1029)	tdg q[5]
Gate( 1030)	tdg q[8]
Gate( 1031)	 t q[9]
Gate( 1032)	cx q[9], q[8]
Gate( 1033)	cx q[5], q[9]
Gate( 1034)	cx q[8], q[5]
Gate( 1035)	 h q[9]
Gate( 1036)	 h q[10]
Gate( 1037)	 t q[4]
Gate( 1038)	 t q[9]
Gate( 1039)	 t q[10]
Gate( 1040)	cx q[9], q[4]
Gate( 1041)	cx q[10], q[9]
Gate( 1042)	cx q[4], q[10]
Gate( 1043)	tdg q[9]
Gate( 1044)	cx q[4], q[9]
Gate( 1045)	tdg q[4]
Gate( 1046)	tdg q[9]
Gate( 1047)	 t q[10]
Gate( 1048)	cx q[10], q[9]
Gate( 1049)	cx q[4], q[10]
Gate( 1050)	cx q[9], q[4]
Gate( 1051)	 h q[10]
Gate( 1052)	 h q[11]
Gate( 1053)	 t q[3]
Gate( 1054)	 t q[10]
Gate( 1055)	 t q[11]
Gate( 1056)	cx q[10], q[3]
Gate( 1057)	cx q[11], q[10]
Gate( 1058)	cx q[3], q[11]
Gate( 1059)	tdg q[10]
Gate( 1060)	cx q[3], q[10]
Gate( 1061)	tdg q[3]
Gate( 1062)	tdg q[10]
Gate( 1063)	 t q[11]
Gate( 1064)	cx q[11], q[10]
Gate( 1065)	cx q[3], q[11]
Gate( 1066)	cx q[10], q[3]
Gate( 1067)	 h q[11]
Gate( 1068)	 h q[12]
Gate( 1069)	 t q[2]
Gate( 1070)	 t q[11]
Gate( 1071)	 t q[12]
Gate( 1072)	cx q[11], q[2]
Gate( 1073)	cx q[12], q[11]
Gate( 1074)	cx q[2], q[12]
Gate( 1075)	tdg q[11]
Gate( 1076)	cx q[2], q[11]
Gate( 1077)	tdg q[2]
Gate( 1078)	tdg q[11]
Gate( 1079)	 t q[12]
Gate( 1080)	cx q[12], q[11]
Gate( 1081)	cx q[2], q[12]
Gate( 1082)	cx q[11], q[2]
Gate( 1083)	 h q[12]
Gate( 1084)	 h q[13]
Gate( 1085)	 t q[1]
Gate( 1086)	 t q[12]
Gate( 1087)	 t q[13]
Gate( 1088)	cx q[12], q[1]
Gate( 1089)	cx q[13], q[12]
Gate( 1090)	cx q[1], q[13]
Gate( 1091)	tdg q[12]
Gate( 1092)	cx q[1], q[12]
Gate( 1093)	tdg q[1]
Gate( 1094)	tdg q[12]
Gate( 1095)	 t q[13]
Gate( 1096)	cx q[13], q[12]
Gate( 1097)	cx q[1], q[13]
Gate( 1098)	cx q[12], q[1]
Gate( 1099)	 h q[13]
Gate( 1100)	 h q[0]
Gate( 1101)	 t q[14]
Gate( 1102)	 t q[13]
Gate( 1103)	 t q[0]
Gate( 1104)	cx q[13], q[14]
Gate( 1105)	cx q[0], q[13]
Gate( 1106)	cx q[14], q[0]
Gate( 1107)	tdg q[13]
Gate( 1108)	cx q[14], q[13]
Gate( 1109)	tdg q[14]
Gate( 1110)	tdg q[13]
Gate( 1111)	 t q[0]
Gate( 1112)	cx q[0], q[13]
Gate( 1113)	cx q[14], q[0]
Gate( 1114)	cx q[13], q[14]
Gate( 1115)	 h q[0]
Gate( 1116)	 h q[13]
Gate( 1117)	 t q[1]
Gate( 1118)	 t q[12]
Gate( 1119)	 t q[13]
Gate( 1120)	cx q[12], q[1]
Gate( 1121)	cx q[13], q[12]
Gate( 1122)	cx q[1], q[13]
Gate( 1123)	tdg q[12]
Gate( 1124)	cx q[1], q[12]
Gate( 1125)	tdg q[1]
Gate( 1126)	tdg q[12]
Gate( 1127)	 t q[13]
Gate( 1128)	cx q[13], q[12]
Gate( 1129)	cx q[1], q[13]
Gate( 1130)	cx q[12], q[1]
Gate( 1131)	 h q[13]
Gate( 1132)	 h q[12]
Gate( 1133)	 t q[2]
Gate( 1134)	 t q[11]
Gate( 1135)	 t q[12]
Gate( 1136)	cx q[11], q[2]
Gate( 1137)	cx q[12], q[11]
Gate( 1138)	cx q[2], q[12]
Gate( 1139)	tdg q[11]
Gate( 1140)	cx q[2], q[11]
Gate( 1141)	tdg q[2]
Gate( 1142)	tdg q[11]
Gate( 1143)	 t q[12]
Gate( 1144)	cx q[12], q[11]
Gate( 1145)	cx q[2], q[12]
Gate( 1146)	cx q[11], q[2]
Gate( 1147)	 h q[12]
Gate( 1148)	 h q[11]
Gate( 1149)	 t q[3]
Gate( 1150)	 t q[10]
Gate( 1151)	 t q[11]
Gate( 1152)	cx q[10], q[3]
Gate( 1153)	cx q[11], q[10]
Gate( 1154)	cx q[3], q[11]
Gate( 1155)	tdg q[10]
Gate( 1156)	cx q[3], q[10]
Gate( 1157)	tdg q[3]
Gate( 1158)	tdg q[10]
Gate( 1159)	 t q[11]
Gate( 1160)	cx q[11], q[10]
Gate( 1161)	cx q[3], q[11]
Gate( 1162)	cx q[10], q[3]
Gate( 1163)	 h q[11]
Gate( 1164)	 h q[10]
Gate( 1165)	 t q[4]
Gate( 1166)	 t q[9]
Gate( 1167)	 t q[10]
Gate( 1168)	cx q[9], q[4]
Gate( 1169)	cx q[10], q[9]
Gate( 1170)	cx q[4], q[10]
Gate( 1171)	tdg q[9]
Gate( 1172)	cx q[4], q[9]
Gate( 1173)	tdg q[4]
Gate( 1174)	tdg q[9]
Gate( 1175)	 t q[10]
Gate( 1176)	cx q[10], q[9]
Gate( 1177)	cx q[4], q[10]
Gate( 1178)	cx q[9], q[4]
Gate( 1179)	 h q[10]
Gate( 1180)	 h q[9]
Gate( 1181)	 t q[5]
Gate( 1182)	 t q[8]
Gate( 1183)	 t q[9]
Gate( 1184)	cx q[8], q[5]
Gate( 1185)	cx q[9], q[8]
Gate( 1186)	cx q[5], q[9]
Gate( 1187)	tdg q[8]
Gate( 1188)	cx q[5], q[8]
Gate( 1189)	tdg q[5]
Gate( 1190)	tdg q[8]
Gate( 1191)	 t q[9]
Gate( 1192)	cx q[9], q[8]
Gate( 1193)	cx q[5], q[9]
Gate( 1194)	cx q[8], q[5]
Gate( 1195)	 h q[9]
Gate( 1196)	 h q[8]
Gate( 1197)	 t q[7]
Gate( 1198)	 t q[6]
Gate( 1199)	 t q[8]
Gate( 1200)	cx q[6], q[7]
Gate( 1201)	cx q[8], q[6]
Gate( 1202)	cx q[7], q[8]
Gate( 1203)	tdg q[6]
Gate( 1204)	cx q[7], q[6]
Gate( 1205)	tdg q[7]
Gate( 1206)	tdg q[6]
Gate( 1207)	 t q[8]
Gate( 1208)	cx q[8], q[6]
Gate( 1209)	cx q[7], q[8]
Gate( 1210)	cx q[6], q[7]
Gate( 1211)	 h q[8]
Gate( 1212)	 h q[9]
Gate( 1213)	 t q[5]
Gate( 1214)	 t q[8]
Gate( 1215)	 t q[9]
Gate( 1216)	cx q[8], q[5]
Gate( 1217)	cx q[9], q[8]
Gate( 1218)	cx q[5], q[9]
Gate( 1219)	tdg q[8]
Gate( 1220)	cx q[5], q[8]
Gate( 1221)	tdg q[5]
Gate( 1222)	tdg q[8]
Gate( 1223)	 t q[9]
Gate( 1224)	cx q[9], q[8]
Gate( 1225)	cx q[5], q[9]
Gate( 1226)	cx q[8], q[5]
Gate( 1227)	 h q[9]
Gate( 1228)	 h q[10]
Gate( 1229)	 t q[4]
Gate( 1230)	 t q[9]
Gate( 1231)	 t q[10]
Gate( 1232)	cx q[9], q[4]
Gate( 1233)	cx q[10], q[9]
Gate( 1234)	cx q[4], q[10]
Gate( 1235)	tdg q[9]
Gate( 1236)	cx q[4], q[9]
Gate( 1237)	tdg q[4]
Gate( 1238)	tdg q[9]
Gate( 1239)	 t q[10]
Gate( 1240)	cx q[10], q[9]
Gate( 1241)	cx q[4], q[10]
Gate( 1242)	cx q[9], q[4]
Gate( 1243)	 h q[10]
Gate( 1244)	 h q[11]
Gate( 1245)	 t q[3]
Gate( 1246)	 t q[10]
Gate( 1247)	 t q[11]
Gate( 1248)	cx q[10], q[3]
Gate( 1249)	cx q[11], q[10]
Gate( 1250)	cx q[3], q[11]
Gate( 1251)	tdg q[10]
Gate( 1252)	cx q[3], q[10]
Gate( 1253)	tdg q[3]
Gate( 1254)	tdg q[10]
Gate( 1255)	 t q[11]
Gate( 1256)	cx q[11], q[10]
Gate( 1257)	cx q[3], q[11]
Gate( 1258)	cx q[10], q[3]
Gate( 1259)	 h q[11]
Gate( 1260)	 h q[12]
Gate( 1261)	 t q[2]
Gate( 1262)	 t q[11]
Gate( 1263)	 t q[12]
Gate( 1264)	cx q[11], q[2]
Gate( 1265)	cx q[12], q[11]
Gate( 1266)	cx q[2], q[12]
Gate( 1267)	tdg q[11]
Gate( 1268)	cx q[2], q[11]
Gate( 1269)	tdg q[2]
Gate( 1270)	tdg q[11]
Gate( 1271)	 t q[12]
Gate( 1272)	cx q[12], q[11]
Gate( 1273)	cx q[2], q[12]
Gate( 1274)	cx q[11], q[2]
Gate( 1275)	 h q[12]
Gate( 1276)	 h q[13]
Gate( 1277)	 t q[1]
Gate( 1278)	 t q[12]
Gate( 1279)	 t q[13]
Gate( 1280)	cx q[12], q[1]
Gate( 1281)	cx q[13], q[12]
Gate( 1282)	cx q[1], q[13]
Gate( 1283)	tdg q[12]
Gate( 1284)	cx q[1], q[12]
Gate( 1285)	tdg q[1]
Gate( 1286)	tdg q[12]
Gate( 1287)	 t q[13]
Gate( 1288)	cx q[13], q[12]
Gate( 1289)	cx q[1], q[13]
Gate( 1290)	cx q[12], q[1]
Gate( 1291)	 h q[13]
Gate( 1292)	 h q[13]
Gate( 1293)	 t q[8]
Gate( 1294)	 t q[7]
Gate( 1295)	 t q[13]
Gate( 1296)	cx q[7], q[8]
Gate( 1297)	cx q[13], q[7]
Gate( 1298)	cx q[8], q[13]
Gate( 1299)	tdg q[7]
Gate( 1300)	cx q[8], q[7]
Gate( 1301)	tdg q[8]
Gate( 1302)	tdg q[7]
Gate( 1303)	 t q[13]
Gate( 1304)	cx q[13], q[7]
Gate( 1305)	cx q[8], q[13]
Gate( 1306)	cx q[7], q[8]
Gate( 1307)	 h q[13]
Gate( 1308)	 h q[7]
Gate( 1309)	 t q[9]
Gate( 1310)	 t q[6]
Gate( 1311)	 t q[7]
Gate( 1312)	cx q[6], q[9]
Gate( 1313)	cx q[7], q[6]
Gate( 1314)	cx q[9], q[7]
Gate( 1315)	tdg q[6]
Gate( 1316)	cx q[9], q[6]
Gate( 1317)	tdg q[9]
Gate( 1318)	tdg q[6]
Gate( 1319)	 t q[7]
Gate( 1320)	cx q[7], q[6]
Gate( 1321)	cx q[9], q[7]
Gate( 1322)	cx q[6], q[9]
Gate( 1323)	 h q[7]
Gate( 1324)	 h q[6]
Gate( 1325)	 t q[10]
Gate( 1326)	 t q[5]
Gate( 1327)	 t q[6]
Gate( 1328)	cx q[5], q[10]
Gate( 1329)	cx q[6], q[5]
Gate( 1330)	cx q[10], q[6]
Gate( 1331)	tdg q[5]
Gate( 1332)	cx q[10], q[5]
Gate( 1333)	tdg q[10]
Gate( 1334)	tdg q[5]
Gate( 1335)	 t q[6]
Gate( 1336)	cx q[6], q[5]
Gate( 1337)	cx q[10], q[6]
Gate( 1338)	cx q[5], q[10]
Gate( 1339)	 h q[6]
Gate( 1340)	 h q[5]
Gate( 1341)	 t q[11]
Gate( 1342)	 t q[4]
Gate( 1343)	 t q[5]
Gate( 1344)	cx q[4], q[11]
Gate( 1345)	cx q[5], q[4]
Gate( 1346)	cx q[11], q[5]
Gate( 1347)	tdg q[4]
Gate( 1348)	cx q[11], q[4]
Gate( 1349)	tdg q[11]
Gate( 1350)	tdg q[4]
Gate( 1351)	 t q[5]
Gate( 1352)	cx q[5], q[4]
Gate( 1353)	cx q[11], q[5]
Gate( 1354)	cx q[4], q[11]
Gate( 1355)	 h q[5]
Gate( 1356)	 h q[4]
Gate( 1357)	 t q[14]
Gate( 1358)	 t q[12]
Gate( 1359)	 t q[4]
Gate( 1360)	cx q[12], q[14]
Gate( 1361)	cx q[4], q[12]
Gate( 1362)	cx q[14], q[4]
Gate( 1363)	tdg q[12]
Gate( 1364)	cx q[14], q[12]
Gate( 1365)	tdg q[14]
Gate( 1366)	tdg q[12]
Gate( 1367)	 t q[4]
Gate( 1368)	cx q[4], q[12]
Gate( 1369)	cx q[14], q[4]
Gate( 1370)	cx q[12], q[14]
Gate( 1371)	 h q[4]
Gate( 1372)	 h q[5]
Gate( 1373)	 t q[11]
Gate( 1374)	 t q[4]
Gate( 1375)	 t q[5]
Gate( 1376)	cx q[4], q[11]
Gate( 1377)	cx q[5], q[4]
Gate( 1378)	cx q[11], q[5]
Gate( 1379)	tdg q[4]
Gate( 1380)	cx q[11], q[4]
Gate( 1381)	tdg q[11]
Gate( 1382)	tdg q[4]
Gate( 1383)	 t q[5]
Gate( 1384)	cx q[5], q[4]
Gate( 1385)	cx q[11], q[5]
Gate( 1386)	cx q[4], q[11]
Gate( 1387)	 h q[5]
Gate( 1388)	 h q[6]
Gate( 1389)	 t q[10]
Gate( 1390)	 t q[5]
Gate( 1391)	 t q[6]
Gate( 1392)	cx q[5], q[10]
Gate( 1393)	cx q[6], q[5]
Gate( 1394)	cx q[10], q[6]
Gate( 1395)	tdg q[5]
Gate( 1396)	cx q[10], q[5]
Gate( 1397)	tdg q[10]
Gate( 1398)	tdg q[5]
Gate( 1399)	 t q[6]
Gate( 1400)	cx q[6], q[5]
Gate( 1401)	cx q[10], q[6]
Gate( 1402)	cx q[5], q[10]
Gate( 1403)	 h q[6]
Gate( 1404)	 h q[7]
Gate( 1405)	 t q[9]
Gate( 1406)	 t q[6]
Gate( 1407)	 t q[7]
Gate( 1408)	cx q[6], q[9]
Gate( 1409)	cx q[7], q[6]
Gate( 1410)	cx q[9], q[7]
Gate( 1411)	tdg q[6]
Gate( 1412)	cx q[9], q[6]
Gate( 1413)	tdg q[9]
Gate( 1414)	tdg q[6]
Gate( 1415)	 t q[7]
Gate( 1416)	cx q[7], q[6]
Gate( 1417)	cx q[9], q[7]
Gate( 1418)	cx q[6], q[9]
Gate( 1419)	 h q[7]
Gate( 1420)	 h q[13]
Gate( 1421)	 t q[8]
Gate( 1422)	 t q[7]
Gate( 1423)	 t q[13]
Gate( 1424)	cx q[7], q[8]
Gate( 1425)	cx q[13], q[7]
Gate( 1426)	cx q[8], q[13]
Gate( 1427)	tdg q[7]
Gate( 1428)	cx q[8], q[7]
Gate( 1429)	tdg q[8]
Gate( 1430)	tdg q[7]
Gate( 1431)	 t q[13]
Gate( 1432)	cx q[13], q[7]
Gate( 1433)	cx q[8], q[13]
Gate( 1434)	cx q[7], q[8]
Gate( 1435)	 h q[13]
Gate( 1436)	 h q[7]
Gate( 1437)	 t q[9]
Gate( 1438)	 t q[6]
Gate( 1439)	 t q[7]
Gate( 1440)	cx q[6], q[9]
Gate( 1441)	cx q[7], q[6]
Gate( 1442)	cx q[9], q[7]
Gate( 1443)	tdg q[6]
Gate( 1444)	cx q[9], q[6]
Gate( 1445)	tdg q[9]
Gate( 1446)	tdg q[6]
Gate( 1447)	 t q[7]
Gate( 1448)	cx q[7], q[6]
Gate( 1449)	cx q[9], q[7]
Gate( 1450)	cx q[6], q[9]
Gate( 1451)	 h q[7]
Gate( 1452)	 h q[6]
Gate( 1453)	 t q[10]
Gate( 1454)	 t q[5]
Gate( 1455)	 t q[6]
Gate( 1456)	cx q[5], q[10]
Gate( 1457)	cx q[6], q[5]
Gate( 1458)	cx q[10], q[6]
Gate( 1459)	tdg q[5]
Gate( 1460)	cx q[10], q[5]
Gate( 1461)	tdg q[10]
Gate( 1462)	tdg q[5]
Gate( 1463)	 t q[6]
Gate( 1464)	cx q[6], q[5]
Gate( 1465)	cx q[10], q[6]
Gate( 1466)	cx q[5], q[10]
Gate( 1467)	 h q[6]
Gate( 1468)	 h q[5]
Gate( 1469)	 t q[11]
Gate( 1470)	 t q[4]
Gate( 1471)	 t q[5]
Gate( 1472)	cx q[4], q[11]
Gate( 1473)	cx q[5], q[4]
Gate( 1474)	cx q[11], q[5]
Gate( 1475)	tdg q[4]
Gate( 1476)	cx q[11], q[4]
Gate( 1477)	tdg q[11]
Gate( 1478)	tdg q[4]
Gate( 1479)	 t q[5]
Gate( 1480)	cx q[5], q[4]
Gate( 1481)	cx q[11], q[5]
Gate( 1482)	cx q[4], q[11]
Gate( 1483)	 h q[5]
Gate( 1484)	 h q[4]
Gate( 1485)	 t q[14]
Gate( 1486)	 t q[12]
Gate( 1487)	 t q[4]
Gate( 1488)	cx q[12], q[14]
Gate( 1489)	cx q[4], q[12]
Gate( 1490)	cx q[14], q[4]
Gate( 1491)	tdg q[12]
Gate( 1492)	cx q[14], q[12]
Gate( 1493)	tdg q[14]
Gate( 1494)	tdg q[12]
Gate( 1495)	 t q[4]
Gate( 1496)	cx q[4], q[12]
Gate( 1497)	cx q[14], q[4]
Gate( 1498)	cx q[12], q[14]
Gate( 1499)	 h q[4]
Gate( 1500)	 h q[5]
Gate( 1501)	 t q[11]
Gate( 1502)	 t q[4]
Gate( 1503)	 t q[5]
Gate( 1504)	cx q[4], q[11]
Gate( 1505)	cx q[5], q[4]
Gate( 1506)	cx q[11], q[5]
Gate( 1507)	tdg q[4]
Gate( 1508)	cx q[11], q[4]
Gate( 1509)	tdg q[11]
Gate( 1510)	tdg q[4]
Gate( 1511)	 t q[5]
Gate( 1512)	cx q[5], q[4]
Gate( 1513)	cx q[11], q[5]
Gate( 1514)	cx q[4], q[11]
Gate( 1515)	 h q[5]
Gate( 1516)	 h q[6]
Gate( 1517)	 t q[10]
Gate( 1518)	 t q[5]
Gate( 1519)	 t q[6]
Gate( 1520)	cx q[5], q[10]
Gate( 1521)	cx q[6], q[5]
Gate( 1522)	cx q[10], q[6]
Gate( 1523)	tdg q[5]
Gate( 1524)	cx q[10], q[5]
Gate( 1525)	tdg q[10]
Gate( 1526)	tdg q[5]
Gate( 1527)	 t q[6]
Gate( 1528)	cx q[6], q[5]
Gate( 1529)	cx q[10], q[6]
Gate( 1530)	cx q[5], q[10]
Gate( 1531)	 h q[6]
Gate( 1532)	 h q[7]
Gate( 1533)	 t q[9]
Gate( 1534)	 t q[6]
Gate( 1535)	 t q[7]
Gate( 1536)	cx q[6], q[9]
Gate( 1537)	cx q[7], q[6]
Gate( 1538)	cx q[9], q[7]
Gate( 1539)	tdg q[6]
Gate( 1540)	cx q[9], q[6]
Gate( 1541)	tdg q[9]
Gate( 1542)	tdg q[6]
Gate( 1543)	 t q[7]
Gate( 1544)	cx q[7], q[6]
Gate( 1545)	cx q[9], q[7]
Gate( 1546)	cx q[6], q[9]
Gate( 1547)	 h q[7]
Gate( 1548)	 h q[0]
Gate( 1549)	 t q[13]
Gate( 1550)	 t q[14]
Gate( 1551)	 t q[0]
Gate( 1552)	cx q[14], q[13]
Gate( 1553)	cx q[0], q[14]
Gate( 1554)	cx q[13], q[0]
Gate( 1555)	tdg q[14]
Gate( 1556)	cx q[13], q[14]
Gate( 1557)	tdg q[13]
Gate( 1558)	tdg q[14]
Gate( 1559)	 t q[0]
Gate( 1560)	cx q[0], q[14]
Gate( 1561)	cx q[13], q[0]
Gate( 1562)	cx q[14], q[13]
Gate( 1563)	 h q[0]
Gate( 1564)	 h q[14]
Gate( 1565)	 t q[1]
Gate( 1566)	 t q[12]
Gate( 1567)	 t q[14]
Gate( 1568)	cx q[12], q[1]
Gate( 1569)	cx q[14], q[12]
Gate( 1570)	cx q[1], q[14]
Gate( 1571)	tdg q[12]
Gate( 1572)	cx q[1], q[12]
Gate( 1573)	tdg q[1]
Gate( 1574)	tdg q[12]
Gate( 1575)	 t q[14]
Gate( 1576)	cx q[14], q[12]
Gate( 1577)	cx q[1], q[14]
Gate( 1578)	cx q[12], q[1]
Gate( 1579)	 h q[14]
Gate( 1580)	 h q[12]
Gate( 1581)	 t q[2]
Gate( 1582)	 t q[11]
Gate( 1583)	 t q[12]
Gate( 1584)	cx q[11], q[2]
Gate( 1585)	cx q[12], q[11]
Gate( 1586)	cx q[2], q[12]
Gate( 1587)	tdg q[11]
Gate( 1588)	cx q[2], q[11]
Gate( 1589)	tdg q[2]
Gate( 1590)	tdg q[11]
Gate( 1591)	 t q[12]
Gate( 1592)	cx q[12], q[11]
Gate( 1593)	cx q[2], q[12]
Gate( 1594)	cx q[11], q[2]
Gate( 1595)	 h q[12]
Gate( 1596)	 h q[11]
Gate( 1597)	 t q[3]
Gate( 1598)	 t q[10]
Gate( 1599)	 t q[11]
Gate( 1600)	cx q[10], q[3]
Gate( 1601)	cx q[11], q[10]
Gate( 1602)	cx q[3], q[11]
Gate( 1603)	tdg q[10]
Gate( 1604)	cx q[3], q[10]
Gate( 1605)	tdg q[3]
Gate( 1606)	tdg q[10]
Gate( 1607)	 t q[11]
Gate( 1608)	cx q[11], q[10]
