
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 x q[14]
Gate( 3162)	 t q[14]
Gate( 3163)	cx q[12], q[13]
Gate( 3164)	cx q[14], q[12]
Gate( 3165)	cx q[13], q[14]
Gate( 3166)	tdg q[12]
Gate( 3167)	cx q[13], q[12]
Gate( 3168)	tdg q[13]
Gate( 3169)	tdg q[12]
Gate( 3170)	 t q[14]
Gate( 3171)	cx q[14], q[12]
Gate( 3172)	cx q[13], q[14]
Gate( 3173)	cx q[12], q[13]
Gate( 3174)	 h q[14]
Gate( 3175)	 h q[0]
Gate( 3176)	 t q[11]
Gate( 3177)	 t q[14]
Gate( 3178)	 t q[0]
Gate( 3179)	cx q[14], q[11]
Gate( 3180)	cx q[0], q[14]
Gate( 3181)	cx q[11], q[0]
Gate( 3182)	tdg q[14]
Gate( 3183)	cx q[11], q[14]
Gate( 3184)	tdg q[11]
Gate( 3185)	tdg q[14]
Gate( 3186)	 t q[0]
Gate( 3187)	cx q[0], q[14]
Gate( 3188)	cx q[11], q[0]
Gate( 3189)	cx q[14], q[11]
Gate( 3190)	 h q[0]
Gate( 3191)	 h q[14]
Gate( 3192)	 t q[13]
Gate( 3193)	 t q[12]
Gate( 3194)	 t q[14]
Gate( 3195)	cx q[12], q[13]
Gate( 3196)	cx q[14], q[12]
Gate( 3197)	cx q[13], q[14]
Gate( 3198)	tdg q[12]
Gate( 3199)	cx q[13], q[12]
Gate( 3200)	tdg q[13]
Gate( 3201)	tdg q[12]
Gate( 3202)	 t q[14]
Gate( 3203)	cx q[14], q[12]
Gate( 3204)	cx q[13], q[14]
Gate( 3205)	cx q[12], q[13]
Gate( 3206)	 h q[14]
Gate( 3207)	 x q[13]
Gate( 3208)	 x q[11]
Gate( 3209)	 h q[3]
Gate( 3210)	 t q[11]
Gate( 3211)	 t q[13]
Gate( 3212)	 t q[3]
Gate( 3213)	cx q[13], q[11]
Gate( 3214)	cx q[3], q[13]
Gate( 3215)	cx q[11], q[3]
Gate( 3216)	tdg q[13]
Gate( 3217)	cx q[11], q[13]
Gate( 3218)	tdg q[11]
Gate( 3219)	tdg q[13]
Gate( 3220)	 t q[3]
Gate( 3221)	cx q[3], q[13]
Gate( 3222)	cx q[11], q[3]
Gate( 3223)	cx q[13], q[11]
Gate( 3224)	 h q[3]
Gate( 3225)	 h q[13]
Gate( 3226)	 t q[14]
Gate( 3227)	 t q[12]
Gate( 3228)	 t q[13]
Gate( 3229)	cx q[12], q[14]
Gate( 3230)	cx q[13], q[12]
Gate( 3231)	cx q[14], q[13]
Gate( 3232)	tdg q[12]
Gate( 3233)	cx q[14], q[12]
Gate( 3234)	tdg q[14]
Gate( 3235)	tdg q[12]
Gate( 3236)	 t q[13]
Gate( 3237)	cx q[13], q[12]
Gate( 3238)	cx q[14], q[13]
Gate( 3239)	cx q[12], q[14]
Gate( 3240)	 h q[13]
Gate( 3241)	 h q[3]
Gate( 3242)	 t q[11]
Gate( 3243)	 t q[13]
Gate( 3244)	 t q[3]
Gate( 3245)	cx q[13], q[11]
Gate( 3246)	cx q[3], q[13]
Gate( 3247)	cx q[11], q[3]
Gate( 3248)	tdg q[13]
Gate( 3249)	cx q[11], q[13]
Gate( 3250)	tdg q[11]
Gate( 3251)	tdg q[13]
Gate( 3252)	 t q[3]
Gate( 3253)	cx q[3], q[13]
Gate( 3254)	cx q[11], q[3]
Gate( 3255)	cx q[13], q[11]
Gate( 3256)	 h q[3]
Gate( 3257)	 h q[13]
Gate( 3258)	 t q[14]
Gate( 3259)	 t q[12]
Gate( 3260)	 t q[13]
Gate( 3261)	cx q[12], q[14]
Gate( 3262)	cx q[13], q[12]
Gate( 3263)	cx q[14], q[13]
Gate( 3264)	tdg q[12]
Gate( 3265)	cx q[14], q[12]
Gate( 3266)	tdg q[14]
Gate( 3267)	tdg q[12]
Gate( 3268)	 t q[13]
Gate( 3269)	cx q[13], q[12]
Gate( 3270)	cx q[14], q[13]
Gate( 3271)	cx q[12], q[14]
Gate( 3272)	 h q[13]
Gate( 3273)	 h q[4]
Gate( 3274)	 t q[10]
Gate( 3275)	 t q[9]
Gate( 3276)	 t q[4]
Gate( 3277)	cx q[9], q[10]
Gate( 3278)	cx q[4], q[9]
Gate( 3279)	cx q[10], q[4]
Gate( 3280)	tdg q[9]
Gate( 3281)	cx q[10], q[9]
Gate( 3282)	tdg q[10]
Gate( 3283)	tdg q[9]
Gate( 3284)	 t q[4]
Gate( 3285)	cx q[4], q[9]
Gate( 3286)	cx q[10], q[4]
Gate( 3287)	cx q[9], q[10]
Gate( 3288)	 h q[4]
Gate( 3289)	 h q[9]
Gate( 3290)	 t q[11]
Gate( 3291)	 t q[8]
Gate( 3292)	 t q[9]
Gate( 3293)	cx q[8], q[11]
Gate( 3294)	cx q[9], q[8]
Gate( 3295)	cx q[11], q[9]
Gate( 3296)	tdg q[8]
Gate( 3297)	cx q[11], q[8]
Gate( 3298)	tdg q[11]
Gate( 3299)	tdg q[8]
Gate( 3300)	 t q[9]
Gate( 3301)	cx q[9], q[8]
Gate( 3302)	cx q[11], q[9]
Gate( 3303)	cx q[8], q[11]
Gate( 3304)	 h q[9]
Gate( 3305)	 h q[8]
Gate( 3306)	 t q[12]
Gate( 3307)	 t q[7]
Gate( 3308)	 t q[8]
Gate( 3309)	cx q[7], q[12]
Gate( 3310)	cx q[8], q[7]
Gate( 3311)	cx q[12], q[8]
Gate( 3312)	tdg q[7]
Gate( 3313)	cx q[12], q[7]
Gate( 3314)	tdg q[12]
Gate( 3315)	tdg q[7]
Gate( 3316)	 t q[8]
Gate( 3317)	cx q[8], q[7]
Gate( 3318)	cx q[12], q[8]
Gate( 3319)	cx q[7], q[12]
Gate( 3320)	 h q[8]
Gate( 3321)	 h q[7]
Gate( 3322)	 t q[14]
Gate( 3323)	 t q[13]
Gate( 3324)	 t q[7]
Gate( 3325)	cx q[13], q[14]
Gate( 3326)	cx q[7], q[13]
Gate( 3327)	cx q[14], q[7]
Gate( 3328)	tdg q[13]
Gate( 3329)	cx q[14], q[13]
Gate( 3330)	tdg q[14]
Gate( 3331)	tdg q[13]
Gate( 3332)	 t q[7]
Gate( 3333)	cx q[7], q[13]
Gate( 3334)	cx q[14], q[7]
Gate( 3335)	cx q[13], q[14]
Gate( 3336)	 h q[7]
Gate( 3337)	 h q[8]
Gate( 3338)	 t q[12]
Gate( 3339)	 t q[7]
Gate( 3340)	 t q[8]
Gate( 3341)	cx q[7], q[12]
Gate( 3342)	cx q[8], q[7]
Gate( 3343)	cx q[12], q[8]
Gate( 3344)	tdg q[7]
Gate( 3345)	cx q[12], q[7]
Gate( 3346)	tdg q[12]
Gate( 3347)	tdg q[7]
Gate( 3348)	 t q[8]
Gate( 3349)	cx q[8], q[7]
Gate( 3350)	cx q[12], q[8]
Gate( 3351)	cx q[7], q[12]
Gate( 3352)	 h q[8]
Gate( 3353)	 h q[9]
Gate( 3354)	 t q[11]
Gate( 3355)	 t q[8]
Gate( 3356)	 t q[9]
Gate( 3357)	cx q[8], q[11]
Gate( 3358)	cx q[9], q[8]
Gate( 3359)	cx q[11], q[9]
Gate( 3360)	tdg q[8]
Gate( 3361)	cx q[11], q[8]
Gate( 3362)	tdg q[11]
Gate( 3363)	tdg q[8]
Gate( 3364)	 t q[9]
Gate( 3365)	cx q[9], q[8]
Gate( 3366)	cx q[11], q[9]
Gate( 3367)	cx q[8], q[11]
Gate( 3368)	 h q[9]
Gate( 3369)	 h q[4]
Gate( 3370)	 t q[10]
Gate( 3371)	 t q[9]
Gate( 3372)	 t q[4]
Gate( 3373)	cx q[9], q[10]
Gate( 3374)	cx q[4], q[9]
Gate( 3375)	cx q[10], q[4]
Gate( 3376)	tdg q[9]
Gate( 3377)	cx q[10], q[9]
Gate( 3378)	tdg q[10]
Gate( 3379)	tdg q[9]
Gate( 3380)	 t q[4]
Gate( 3381)	cx q[4], q[9]
Gate( 3382)	cx q[10], q[4]
Gate( 3383)	cx q[9], q[10]
Gate( 3384)	 h q[4]
Gate( 3385)	 h q[9]
Gate( 3386)	 t q[11]
Gate( 3387)	 t q[8]
Gate( 3388)	 t q[9]
Gate( 3389)	cx q[8], q[11]
Gate( 3390)	cx q[9], q[8]
Gate( 3391)	cx q[11], q[9]
Gate( 3392)	tdg q[8]
Gate( 3393)	cx q[11], q[8]
Gate( 3394)	tdg q[11]
Gate( 3395)	tdg q[8]
Gate( 3396)	 t q[9]
Gate( 3397)	cx q[9], q[8]
Gate( 3398)	cx q[11], q[9]
Gate( 3399)	cx q[8], q[11]
Gate( 3400)	 h q[9]
Gate( 3401)	 h q[8]
Gate( 3402)	 t q[12]
Gate( 3403)	 t q[7]
Gate( 3404)	 t q[8]
Gate( 3405)	cx q[7], q[12]
Gate( 3406)	cx q[8], q[7]
Gate( 3407)	cx q[12], q[8]
Gate( 3408)	tdg q[7]
Gate( 3409)	cx q[12], q[7]
Gate( 3410)	tdg q[12]
Gate( 3411)	tdg q[7]
Gate( 3412)	 t q[8]
Gate( 3413)	cx q[8], q[7]
Gate( 3414)	cx q[12], q[8]
Gate( 3415)	cx q[7], q[12]
Gate( 3416)	 h q[8]
Gate( 3417)	 h q[7]
Gate( 3418)	 t q[14]
Gate( 3419)	 t q[13]
Gate( 3420)	 t q[7]
Gate( 3421)	cx q[13], q[14]
Gate( 3422)	cx q[7], q[13]
Gate( 3423)	cx q[14], q[7]
Gate( 3424)	tdg q[13]
Gate( 3425)	cx q[14], q[13]
Gate( 3426)	tdg q[14]
Gate( 3427)	tdg q[13]
Gate( 3428)	 t q[7]
Gate( 3429)	cx q[7], q[13]
Gate( 3430)	cx q[14], q[7]
Gate( 3431)	cx q[13], q[14]
Gate( 3432)	 h q[7]
Gate( 3433)	 h q[8]
Gate( 3434)	 t q[12]
Gate( 3435)	 t q[7]
Gate( 3436)	 t q[8]
Gate( 3437)	cx q[7], q[12]
Gate( 3438)	cx q[8], q[7]
Gate( 3439)	cx q[12], q[8]
Gate( 3440)	tdg q[7]
Gate( 3441)	cx q[12], q[7]
Gate( 3442)	tdg q[12]
Gate( 3443)	tdg q[7]
Gate( 3444)	 t q[8]
Gate( 3445)	cx q[8], q[7]
Gate( 3446)	cx q[12], q[8]
Gate( 3447)	cx q[7], q[12]
Gate( 3448)	 h q[8]
Gate( 3449)	 h q[9]
Gate( 3450)	 t q[11]
Gate( 3451)	 t q[8]
Gate( 3452)	 t q[9]
Gate( 3453)	cx q[8], q[11]
Gate( 3454)	cx q[9], q[8]
Gate( 3455)	cx q[11], q[9]
Gate( 3456)	tdg q[8]
Gate( 3457)	cx q[11], q[8]
Gate( 3458)	tdg q[11]
Gate( 3459)	tdg q[8]
Gate( 3460)	 t q[9]
Gate( 3461)	cx q[9], q[8]
Gate( 3462)	cx q[11], q[9]
Gate( 3463)	cx q[8], q[11]
Gate( 3464)	 h q[9]
Gate( 3465)	 h q[3]
Gate( 3466)	 t q[10]
Gate( 3467)	 t q[9]
Gate( 3468)	 t q[3]
Gate( 3469)	cx q[9], q[10]
Gate( 3470)	cx q[3], q[9]
Gate( 3471)	cx q[10], q[3]
Gate( 3472)	tdg q[9]
Gate( 3473)	cx q[10], q[9]
Gate( 3474)	tdg q[10]
Gate( 3475)	tdg q[9]
Gate( 3476)	 t q[3]
Gate( 3477)	cx q[3], q[9]
Gate( 3478)	cx q[10], q[3]
Gate( 3479)	cx q[9], q[10]
Gate( 3480)	 h q[3]
Gate( 3481)	 h q[9]
Gate( 3482)	 t q[11]
Gate( 3483)	 t q[8]
Gate( 3484)	 t q[9]
Gate( 3485)	cx q[8], q[11]
Gate( 3486)	cx q[9], q[8]
Gate( 3487)	cx q[11], q[9]
Gate( 3488)	tdg q[8]
Gate( 3489)	cx q[11], q[8]
Gate( 3490)	tdg q[11]
Gate( 3491)	tdg q[8]
Gate( 3492)	 t q[9]
Gate( 3493)	cx q[9], q[8]
Gate( 3494)	cx q[11], q[9]
Gate( 3495)	cx q[8], q[11]
Gate( 3496)	 h q[9]
Gate( 3497)	 h q[8]
Gate( 3498)	 t q[12]
Gate( 3499)	 t q[7]
Gate( 3500)	 t q[8]
Gate( 3501)	cx q[7], q[12]
Gate( 3502)	cx q[8], q[7]
Gate( 3503)	cx q[12], q[8]
Gate( 3504)	tdg q[7]
Gate( 3505)	cx q[12], q[7]
Gate( 3506)	tdg q[12]
Gate( 3507)	tdg q[7]
Gate( 3508)	 t q[8]
Gate( 3509)	cx q[8], q[7]
Gate( 3510)	cx q[12], q[8]
Gate( 3511)	cx q[7], q[12]
Gate( 3512)	 h q[8]
Gate( 3513)	 h q[7]
Gate( 3514)	 t q[14]
Gate( 3515)	 t q[13]
Gate( 3516)	 t q[7]
Gate( 3517)	cx q[13], q[14]
Gate( 3518)	cx q[7], q[13]
Gate( 3519)	cx q[14], q[7]
Gate( 3520)	tdg q[13]
Gate( 3521)	cx q[14], q[13]
Gate( 3522)	tdg q[14]
Gate( 3523)	tdg q[13]
Gate( 3524)	 t q[7]
Gate( 3525)	cx q[7], q[13]
Gate( 3526)	cx q[14], q[7]
Gate( 3527)	cx q[13], q[14]
Gate( 3528)	 h q[7]
Gate( 3529)	 h q[8]
Gate( 3530)	 t q[12]
Gate( 3531)	 t q[7]
Gate( 3532)	 t q[8]
Gate( 3533)	cx q[7], q[12]
Gate( 3534)	cx q[8], q[7]
Gate( 3535)	cx q[12], q[8]
Gate( 3536)	tdg q[7]
Gate( 3537)	cx q[12], q[7]
Gate( 3538)	tdg q[12]
Gate( 3539)	tdg q[7]
Gate( 3540)	 t q[8]
Gate( 3541)	cx q[8], q[7]
Gate( 3542)	cx q[12], q[8]
Gate( 3543)	cx q[7], q[12]
Gate( 3544)	 h q[8]
Gate( 3545)	 h q[9]
Gate( 3546)	 t q[11]
Gate( 3547)	 t q[8]
Gate( 3548)	 t q[9]
Gate( 3549)	cx q[8], q[11]
Gate( 3550)	cx q[9], q[8]
Gate( 3551)	cx q[11], q[9]
Gate( 3552)	tdg q[8]
Gate( 3553)	cx q[11], q[8]
Gate( 3554)	tdg q[11]
Gate( 3555)	tdg q[8]
Gate( 3556)	 t q[9]
Gate( 3557)	cx q[9], q[8]
Gate( 3558)	cx q[11], q[9]
Gate( 3559)	cx q[8], q[11]
Gate( 3560)	 h q[9]
Gate( 3561)	 h q[3]
Gate( 3562)	 t q[10]
Gate( 3563)	 t q[9]
Gate( 3564)	 t q[3]
Gate( 3565)	cx q[9], q[10]
Gate( 3566)	cx q[3], q[9]
Gate( 3567)	cx q[10], q[3]
Gate( 3568)	tdg q[9]
Gate( 3569)	cx q[10], q[9]
Gate( 3570)	tdg q[10]
Gate( 3571)	tdg q[9]
Gate( 3572)	 t q[3]
Gate( 3573)	cx q[3], q[9]
Gate( 3574)	cx q[10], q[3]
Gate( 3575)	cx q[9], q[10]
Gate( 3576)	 h q[3]
Gate( 3577)	 h q[9]
Gate( 3578)	 t q[11]
Gate( 3579)	 t q[8]
Gate( 3580)	 t q[9]
Gate( 3581)	cx q[8], q[11]
Gate( 3582)	cx q[9], q[8]
Gate( 3583)	cx q[11], q[9]
Gate( 3584)	tdg q[8]
Gate( 3585)	cx q[11], q[8]
Gate( 3586)	tdg q[11]
Gate( 3587)	tdg q[8]
Gate( 3588)	 t q[9]
Gate( 3589)	cx q[9], q[8]
Gate( 3590)	cx q[11], q[9]
Gate( 3591)	cx q[8], q[11]
Gate( 3592)	 h q[9]
Gate( 3593)	 h q[8]
Gate( 3594)	 t q[12]
Gate( 3595)	 t q[7]
Gate( 3596)	 t q[8]
Gate( 3597)	cx q[7], q[12]
Gate( 3598)	cx q[8], q[7]
Gate( 3599)	cx q[12], q[8]
Gate( 3600)	tdg q[7]
Gate( 3601)	cx q[12], q[7]
Gate( 3602)	tdg q[12]
Gate( 3603)	tdg q[7]
Gate( 3604)	 t q[8]
Gate( 3605)	cx q[8], q[7]
Gate( 3606)	cx q[12], q[8]
Gate( 3607)	cx q[7], q[12]
Gate( 3608)	 h q[8]
Gate( 3609)	 h q[7]
Gate( 3610)	 t q[14]
Gate( 3611)	 t q[13]
Gate( 3612)	 t q[7]
Gate( 3613)	cx q[13], q[14]
Gate( 3614)	cx q[7], q[13]
Gate( 3615)	cx q[14], q[7]
Gate( 3616)	tdg q[13]
Gate( 3617)	cx q[14], q[13]
Gate( 3618)	tdg q[14]
Gate( 3619)	tdg q[13]
Gate( 3620)	 t q[7]
Gate( 3621)	cx q[7], q[13]
Gate( 3622)	cx q[14], q[7]
Gate( 3623)	cx q[13], q[14]
Gate( 3624)	 h q[7]
Gate( 3625)	 h q[8]
Gate( 3626)	 t q[12]
Gate( 3627)	 t q[7]
Gate( 3628)	 t q[8]
Gate( 3629)	cx q[7], q[12]
Gate( 3630)	cx q[8], q[7]
Gate( 3631)	cx q[12], q[8]
Gate( 3632)	tdg q[7]
Gate( 3633)	cx q[12], q[7]
Gate( 3634)	tdg q[12]
Gate( 3635)	tdg q[7]
Gate( 3636)	 t q[8]
Gate( 3637)	cx q[8], q[7]
Gate( 3638)	cx q[12], q[8]
Gate( 3639)	cx q[7], q[12]
Gate( 3640)	 h q[8]
Gate( 3641)	 h q[9]
Gate( 3642)	 t q[11]
Gate( 3643)	 t q[8]
Gate( 3644)	 t q[9]
Gate( 3645)	cx q[8], q[11]
Gate( 3646)	cx q[9], q[8]
Gate( 3647)	cx q[11], q[9]
Gate( 3648)	tdg q[8]
Gate( 3649)	cx q[11], q[8]
Gate( 3650)	tdg q[11]
Gate( 3651)	tdg q[8]
Gate( 3652)	 t q[9]
Gate( 3653)	cx q[9], q[8]
Gate( 3654)	cx q[11], q[9]
Gate( 3655)	cx q[8], q[11]
Gate( 3656)	 h q[9]
Gate( 3657)	 h q[0]
Gate( 3658)	 t q[10]
Gate( 3659)	 t q[9]
Gate( 3660)	 t q[0]
Gate( 3661)	cx q[9], q[10]
Gate( 3662)	cx q[0], q[9]
Gate( 3663)	cx q[10], q[0]
Gate( 3664)	tdg q[9]
Gate( 3665)	cx q[10], q[9]
Gate( 3666)	tdg q[10]
Gate( 3667)	tdg q[9]
Gate( 3668)	 t q[0]
Gate( 3669)	cx q[0], q[9]
Gate( 3670)	cx q[10], q[0]
Gate( 3671)	cx q[9], q[10]
Gate( 3672)	 h q[0]
Gate( 3673)	 h q[9]
Gate( 3674)	 t q[11]
Gate( 3675)	 t q[8]
Gate( 3676)	 t q[9]
Gate( 3677)	cx q[8], q[11]
Gate( 3678)	cx q[9], q[8]
Gate( 3679)	cx q[11], q[9]
Gate( 3680)	tdg q[8]
Gate( 3681)	cx q[11], q[8]
Gate( 3682)	tdg q[11]
Gate( 3683)	tdg q[8]
Gate( 3684)	 t q[9]
Gate( 3685)	cx q[9], q[8]
Gate( 3686)	cx q[11], q[9]
Gate( 3687)	cx q[8], q[11]
Gate( 3688)	 h q[9]
Gate( 3689)	 h q[8]
Gate( 3690)	 t q[12]
Gate( 3691)	 t q[7]
Gate( 3692)	 t q[8]
Gate( 3693)	cx q[7], q[12]
Gate( 3694)	cx q[8], q[7]
Gate( 3695)	cx q[12], q[8]
Gate( 3696)	tdg q[7]
Gate( 3697)	cx q[12], q[7]
Gate( 3698)	tdg q[12]
Gate( 3699)	tdg q[7]
Gate( 3700)	 t q[8]
Gate( 3701)	cx q[8], q[7]
Gate( 3702)	cx q[12], q[8]
Gate( 3703)	cx q[7], q[12]
Gate( 3704)	 h q[8]
Gate( 3705)	 h q[7]
Gate( 3706)	 t q[14]
Gate( 3707)	 t q[13]
Gate( 3708)	 t q[7]
Gate( 3709)	cx q[13], q[14]
Gate( 3710)	cx q[7], q[13]
Gate( 3711)	cx q[14], q[7]
Gate( 3712)	tdg q[13]
Gate( 3713)	cx q[14], q[13]
Gate( 3714)	tdg q[14]
Gate( 3715)	tdg q[13]
Gate( 3716)	 t q[7]
Gate( 3717)	cx q[7], q[13]
Gate( 3718)	cx q[14], q[7]
Gate( 3719)	cx q[13], q[14]
Gate( 3720)	 h q[7]
Gate( 3721)	 h q[8]
Gate( 3722)	 t q[12]
Gate( 3723)	 t q[7]
Gate( 3724)	 t q[8]
Gate( 3725)	cx q[7], q[12]
Gate( 3726)	cx q[8], q[7]
Gate( 3727)	cx q[12], q[8]
Gate( 3728)	tdg q[7]
Gate( 3729)	cx q[12], q[7]
Gate( 3730)	tdg q[12]
Gate( 3731)	tdg q[7]
Gate( 3732)	 t q[8]
Gate( 3733)	cx q[8], q[7]
Gate( 3734)	cx q[12], q[8]
Gate( 3735)	cx q[7], q[12]
Gate( 3736)	 h q[8]
Gate( 3737)	 h q[9]
Gate( 3738)	 t q[11]
Gate( 3739)	 t q[8]
Gate( 3740)	 t q[9]
Gate( 3741)	cx q[8], q[11]
Gate( 3742)	cx q[9], q[8]
Gate( 3743)	cx q[11], q[9]
Gate( 3744)	tdg q[8]
Gate( 3745)	cx q[11], q[8]
Gate( 3746)	tdg q[11]
Gate( 3747)	tdg q[8]
Gate( 3748)	 t q[9]
Gate( 3749)	cx q[9], q[8]
Gate( 3750)	cx q[11], q[9]
Gate( 3751)	cx q[8], q[11]
Gate( 3752)	 h q[9]
Gate( 3753)	 h q[0]
Gate( 3754)	 t q[10]
Gate( 3755)	 t q[9]
Gate( 3756)	 t q[0]
Gate( 3757)	cx q[9], q[10]
Gate( 3758)	cx q[0], q[9]
Gate( 3759)	cx q[10], q[0]
Gate( 3760)	tdg q[9]
Gate( 3761)	cx q[10], q[9]
Gate( 3762)	tdg q[10]
Gate( 3763)	tdg q[9]
Gate( 3764)	 t q[0]
Gate( 3765)	cx q[0], q[9]
Gate( 3766)	cx q[10], q[0]
Gate( 3767)	cx q[9], q[10]
Gate( 3768)	 h q[0]
Gate( 3769)	 h q[9]
Gate( 3770)	 t q[11]
Gate( 3771)	 t q[8]
Gate( 3772)	 t q[9]
Gate( 3773)	cx q[8], q[11]
Gate( 3774)	cx q[9], q[8]
Gate( 3775)	cx q[11], q[9]
Gate( 3776)	tdg q[8]
Gate( 3777)	cx q[11], q[8]
Gate( 3778)	tdg q[11]
Gate( 3779)	tdg q[8]
Gate( 3780)	 t q[9]
Gate( 3781)	cx q[9], q[8]
Gate( 3782)	cx q[11], q[9]
Gate( 3783)	cx q[8], q[11]
Gate( 3784)	 h q[9]
Gate( 3785)	 h q[8]
Gate( 3786)	 t q[12]
Gate( 3787)	 t q[7]
Gate( 3788)	 t q[8]
Gate( 3789)	cx q[7], q[12]
Gate( 3790)	cx q[8], q[7]
Gate( 3791)	cx q[12], q[8]
Gate( 3792)	tdg q[7]
Gate( 3793)	cx q[12], q[7]
Gate( 3794)	tdg q[12]
Gate( 3795)	tdg q[7]
Gate( 3796)	 t q[8]
Gate( 3797)	cx q[8], q[7]
Gate( 3798)	cx q[12], q[8]
Gate( 3799)	cx q[7], q[12]
Gate( 3800)	 h q[8]
Gate( 3801)	 h q[7]
Gate( 3802)	 t q[14]
Gate( 3803)	 t q[13]
Gate( 3804)	 t q[7]
Gate( 3805)	cx q[13], q[14]
Gate( 3806)	cx q[7], q[13]
Gate( 3807)	cx q[14], q[7]
Gate( 3808)	tdg q[13]
Gate( 3809)	cx q[14], q[13]
Gate( 3810)	tdg q[14]
Gate( 3811)	tdg q[13]
Gate( 3812)	 t q[7]
Gate( 3813)	cx q[7], q[13]
Gate( 3814)	cx q[14], q[7]
Gate( 3815)	cx q[13], q[14]
Gate( 3816)	 h q[7]
Gate( 3817)	 h q[8]
Gate( 3818)	 t q[12]
Gate( 3819)	 t q[7]
Gate( 3820)	 t q[8]
Gate( 3821)	cx q[7], q[12]
Gate( 3822)	cx q[8], q[7]
Gate( 3823)	cx q[12], q[8]
Gate( 3824)	tdg q[7]
Gate( 3825)	cx q[12], q[7]
Gate( 3826)	tdg q[12]
Gate( 3827)	tdg q[7]
Gate( 3828)	 t q[8]
Gate( 3829)	cx q[8], q[7]
Gate( 3830)	cx q[12], q[8]
Gate( 3831)	cx q[7], q[12]
Gate( 3832)	 h q[8]
Gate( 3833)	 h q[9]
Gate( 3834)	 t q[11]
Gate( 3835)	 t q[8]
Gate( 3836)	 t q[9]
Gate( 3837)	cx q[8], q[11]
Gate( 3838)	cx q[9], q[8]
Gate( 3839)	cx q[11], q[9]
Gate( 3840)	tdg q[8]
Gate( 3841)	cx q[11], q[8]
Gate( 3842)	tdg q[11]
Gate( 3843)	tdg q[8]
Gate( 3844)	 t q[9]
Gate( 3845)	cx q[9], q[8]
Gate( 3846)	cx q[11], q[9]
Gate( 3847)	cx q[8], q[11]
Gate( 3848)	 h q[9]
Gate( 3849)	 x q[13]
Gate( 3850)	 h q[5]
Gate( 3851)	 t q[8]
Gate( 3852)	 t q[10]
Gate( 3853)	 t q[5]
Gate( 3854)	cx q[10], q[8]
Gate( 3855)	cx q[5], q[10]
Gate( 3856)	cx q[8], q[5]
Gate( 3857)	tdg q[10]
Gate( 3858)	cx q[8], q[10]
Gate( 3859)	tdg q[8]
Gate( 3860)	tdg q[10]
Gate( 3861)	 t q[5]
Gate( 3862)	cx q[5], q[10]
Gate( 3863)	cx q[8], q[5]
Gate( 3864)	cx q[10], q[8]
Gate( 3865)	 h q[5]
Gate( 3866)	 h q[10]
Gate( 3867)	 t q[11]
Gate( 3868)	 t q[9]
Gate( 3869)	 t q[10]
Gate( 3870)	cx q[9], q[11]
Gate( 3871)	cx q[10], q[9]
Gate( 3872)	cx q[11], q[10]
Gate( 3873)	tdg q[9]
Gate( 3874)	cx q[11], q[9]
Gate( 3875)	tdg q[11]
Gate( 3876)	tdg q[9]
Gate( 3877)	 t q[10]
Gate( 3878)	cx q[10], q[9]
Gate( 3879)	cx q[11], q[10]
Gate( 3880)	cx q[9], q[11]
Gate( 3881)	 h q[10]
Gate( 3882)	 h q[9]
Gate( 3883)	 t q[12]
Gate( 3884)	 t q[7]
Gate( 3885)	 t q[9]
Gate( 3886)	cx q[7], q[12]
Gate( 3887)	cx q[9], q[7]
Gate( 3888)	cx q[12], q[9]
Gate( 3889)	tdg q[7]
Gate( 3890)	cx q[12], q[7]
Gate( 3891)	tdg q[12]
Gate( 3892)	tdg q[7]
Gate( 3893)	 t q[9]
Gate( 3894)	cx q[9], q[7]
Gate( 3895)	cx q[12], q[9]
Gate( 3896)	cx q[7], q[12]
Gate( 3897)	 h q[9]
Gate( 3898)	 h q[7]
Gate( 3899)	 t q[14]
Gate( 3900)	 t q[13]
Gate( 3901)	 t q[7]
Gate( 3902)	cx q[13], q[14]
Gate( 3903)	cx q[7], q[13]
Gate( 3904)	cx q[14], q[7]
Gate( 3905)	tdg q[13]
Gate( 3906)	cx q[14], q[13]
Gate( 3907)	tdg q[14]
Gate( 3908)	tdg q[13]
Gate( 3909)	 t q[7]
Gate( 3910)	cx q[7], q[13]
Gate( 3911)	cx q[14], q[7]
Gate( 3912)	cx q[13], q[14]
Gate( 3913)	 h q[7]
Gate( 3914)	 h q[9]
Gate( 3915)	 t q[12]
Gate( 3916)	 t q[7]
Gate( 3917)	 t q[9]
Gate( 3918)	cx q[7], q[12]
Gate( 3919)	cx q[9], q[7]
Gate( 3920)	cx q[12], q[9]
Gate( 3921)	tdg q[7]
Gate( 3922)	cx q[12], q[7]
Gate( 3923)	tdg q[12]
Gate( 3924)	tdg q[7]
Gate( 3925)	 t q[9]
Gate( 3926)	cx q[9], q[7]
Gate( 3927)	cx q[12], q[9]
Gate( 3928)	cx q[7], q[12]
Gate( 3929)	 h q[9]
Gate( 3930)	 h q[10]
Gate( 3931)	 t q[11]
Gate( 3932)	 t q[9]
Gate( 3933)	 t q[10]
Gate( 3934)	cx q[9], q[11]
Gate( 3935)	cx q[10], q[9]
Gate( 3936)	cx q[11], q[10]
Gate( 3937)	tdg q[9]
Gate( 3938)	cx q[11], q[9]
