
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 x q[5]
Gate(  821)	 t q[9]
Gate(  822)	cx q[8], q[3]
Gate(  823)	cx q[9], q[8]
Gate(  824)	cx q[3], q[9]
Gate(  825)	tdg q[8]
Gate(  826)	cx q[3], q[8]
Gate(  827)	tdg q[3]
Gate(  828)	tdg q[8]
Gate(  829)	 t q[9]
Gate(  830)	cx q[9], q[8]
Gate(  831)	cx q[3], q[9]
Gate(  832)	cx q[8], q[3]
Gate(  833)	 h q[9]
Gate(  834)	 h q[2]
Gate(  835)	 t q[0]
Gate(  836)	 t q[9]
Gate(  837)	 t q[2]
Gate(  838)	cx q[9], q[0]
Gate(  839)	cx q[2], q[9]
Gate(  840)	cx q[0], q[2]
Gate(  841)	tdg q[9]
Gate(  842)	cx q[0], q[9]
Gate(  843)	tdg q[0]
Gate(  844)	tdg q[9]
Gate(  845)	 t q[2]
Gate(  846)	cx q[2], q[9]
Gate(  847)	cx q[0], q[2]
Gate(  848)	cx q[9], q[0]
Gate(  849)	 h q[2]
Gate(  850)	 h q[9]
Gate(  851)	 t q[3]
Gate(  852)	 t q[8]
Gate(  853)	 t q[9]
Gate(  854)	cx q[8], q[3]
Gate(  855)	cx q[9], q[8]
Gate(  856)	cx q[3], q[9]
Gate(  857)	tdg q[8]
Gate(  858)	cx q[3], q[8]
Gate(  859)	tdg q[3]
Gate(  860)	tdg q[8]
Gate(  861)	 t q[9]
Gate(  862)	cx q[9], q[8]
Gate(  863)	cx q[3], q[9]
Gate(  864)	cx q[8], q[3]
Gate(  865)	 h q[9]
Gate(  866)	 h q[8]
Gate(  867)	 t q[5]
Gate(  868)	 t q[4]
Gate(  869)	 t q[8]
Gate(  870)	cx q[4], q[5]
Gate(  871)	cx q[8], q[4]
Gate(  872)	cx q[5], q[8]
Gate(  873)	tdg q[4]
Gate(  874)	cx q[5], q[4]
Gate(  875)	tdg q[5]
Gate(  876)	tdg q[4]
Gate(  877)	 t q[8]
Gate(  878)	cx q[8], q[4]
Gate(  879)	cx q[5], q[8]
Gate(  880)	cx q[4], q[5]
Gate(  881)	 h q[8]
Gate(  882)	 h q[9]
Gate(  883)	 t q[3]
Gate(  884)	 t q[8]
Gate(  885)	 t q[9]
Gate(  886)	cx q[8], q[3]
Gate(  887)	cx q[9], q[8]
Gate(  888)	cx q[3], q[9]
Gate(  889)	tdg q[8]
Gate(  890)	cx q[3], q[8]
Gate(  891)	tdg q[3]
Gate(  892)	tdg q[8]
Gate(  893)	 t q[9]
Gate(  894)	cx q[9], q[8]
Gate(  895)	cx q[3], q[9]
Gate(  896)	cx q[8], q[3]
Gate(  897)	 h q[9]
Gate(  898)	 h q[0]
Gate(  899)	 t q[6]
Gate(  900)	 t q[7]
Gate(  901)	 t q[0]
Gate(  902)	cx q[7], q[6]
Gate(  903)	cx q[0], q[7]
Gate(  904)	cx q[6], q[0]
Gate(  905)	tdg q[7]
Gate(  906)	cx q[6], q[7]
Gate(  907)	tdg q[6]
Gate(  908)	tdg q[7]
Gate(  909)	 t q[0]
Gate(  910)	cx q[0], q[7]
Gate(  911)	cx q[6], q[0]
Gate(  912)	cx q[7], q[6]
Gate(  913)	 h q[0]
Gate(  914)	 h q[7]
Gate(  915)	 t q[9]
Gate(  916)	 t q[8]
Gate(  917)	 t q[7]
Gate(  918)	cx q[8], q[9]
Gate(  919)	cx q[7], q[8]
Gate(  920)	cx q[9], q[7]
Gate(  921)	tdg q[8]
Gate(  922)	cx q[9], q[8]
Gate(  923)	tdg q[9]
Gate(  924)	tdg q[8]
Gate(  925)	 t q[7]
Gate(  926)	cx q[7], q[8]
Gate(  927)	cx q[9], q[7]
Gate(  928)	cx q[8], q[9]
Gate(  929)	 h q[7]
Gate(  930)	 h q[0]
Gate(  931)	 t q[6]
Gate(  932)	 t q[7]
Gate(  933)	 t q[0]
Gate(  934)	cx q[7], q[6]
Gate(  935)	cx q[0], q[7]
Gate(  936)	cx q[6], q[0]
Gate(  937)	tdg q[7]
Gate(  938)	cx q[6], q[7]
Gate(  939)	tdg q[6]
Gate(  940)	tdg q[7]
Gate(  941)	 t q[0]
Gate(  942)	cx q[0], q[7]
Gate(  943)	cx q[6], q[0]
Gate(  944)	cx q[7], q[6]
Gate(  945)	 h q[0]
Gate(  946)	 h q[7]
Gate(  947)	 t q[9]
Gate(  948)	 t q[8]
Gate(  949)	 t q[7]
Gate(  950)	cx q[8], q[9]
Gate(  951)	cx q[7], q[8]
Gate(  952)	cx q[9], q[7]
Gate(  953)	tdg q[8]
Gate(  954)	cx q[9], q[8]
Gate(  955)	tdg q[9]
Gate(  956)	tdg q[8]
Gate(  957)	 t q[7]
Gate(  958)	cx q[7], q[8]
Gate(  959)	cx q[9], q[7]
Gate(  960)	cx q[8], q[9]
Gate(  961)	 h q[7]
Gate(  962)	 h q[1]
Gate(  963)	 t q[0]
Gate(  964)	 t q[9]
Gate(  965)	 t q[1]
Gate(  966)	cx q[9], q[0]
Gate(  967)	cx q[1], q[9]
Gate(  968)	cx q[0], q[1]
Gate(  969)	tdg q[9]
Gate(  970)	cx q[0], q[9]
Gate(  971)	tdg q[0]
Gate(  972)	tdg q[9]
Gate(  973)	 t q[1]
Gate(  974)	cx q[1], q[9]
Gate(  975)	cx q[0], q[1]
Gate(  976)	cx q[9], q[0]
Gate(  977)	 h q[1]
Gate(  978)	 h q[9]
Gate(  979)	 t q[3]
Gate(  980)	 t q[8]
Gate(  981)	 t q[9]
Gate(  982)	cx q[8], q[3]
Gate(  983)	cx q[9], q[8]
Gate(  984)	cx q[3], q[9]
Gate(  985)	tdg q[8]
Gate(  986)	cx q[3], q[8]
Gate(  987)	tdg q[3]
Gate(  988)	tdg q[8]
Gate(  989)	 t q[9]
Gate(  990)	cx q[9], q[8]
Gate(  991)	cx q[3], q[9]
Gate(  992)	cx q[8], q[3]
Gate(  993)	 h q[9]
Gate(  994)	 h q[8]
Gate(  995)	 t q[5]
Gate(  996)	 t q[4]
Gate(  997)	 t q[8]
Gate(  998)	cx q[4], q[5]
Gate(  999)	cx q[8], q[4]
Gate( 1000)	cx q[5], q[8]
Gate( 1001)	tdg q[4]
Gate( 1002)	cx q[5], q[4]
Gate( 1003)	tdg q[5]
Gate( 1004)	tdg q[4]
Gate( 1005)	 t q[8]
Gate( 1006)	cx q[8], q[4]
Gate( 1007)	cx q[5], q[8]
Gate( 1008)	cx q[4], q[5]
Gate( 1009)	 h q[8]
Gate( 1010)	 h q[9]
Gate( 1011)	 t q[3]
Gate( 1012)	 t q[8]
Gate( 1013)	 t q[9]
Gate( 1014)	cx q[8], q[3]
Gate( 1015)	cx q[9], q[8]
Gate( 1016)	cx q[3], q[9]
Gate( 1017)	tdg q[8]
Gate( 1018)	cx q[3], q[8]
Gate( 1019)	tdg q[3]
Gate( 1020)	tdg q[8]
Gate( 1021)	 t q[9]
Gate( 1022)	cx q[9], q[8]
Gate( 1023)	cx q[3], q[9]
Gate( 1024)	cx q[8], q[3]
Gate( 1025)	 h q[9]
Gate( 1026)	 h q[1]
Gate( 1027)	 t q[0]
Gate( 1028)	 t q[9]
Gate( 1029)	 t q[1]
Gate( 1030)	cx q[9], q[0]
Gate( 1031)	cx q[1], q[9]
Gate( 1032)	cx q[0], q[1]
Gate( 1033)	tdg q[9]
Gate( 1034)	cx q[0], q[9]
Gate( 1035)	tdg q[0]
Gate( 1036)	tdg q[9]
Gate( 1037)	 t q[1]
Gate( 1038)	cx q[1], q[9]
Gate( 1039)	cx q[0], q[1]
Gate( 1040)	cx q[9], q[0]
Gate( 1041)	 h q[1]
Gate( 1042)	 h q[9]
Gate( 1043)	 t q[3]
Gate( 1044)	 t q[8]
Gate( 1045)	 t q[9]
Gate( 1046)	cx q[8], q[3]
Gate( 1047)	cx q[9], q[8]
Gate( 1048)	cx q[3], q[9]
Gate( 1049)	tdg q[8]
Gate( 1050)	cx q[3], q[8]
Gate( 1051)	tdg q[3]
Gate( 1052)	tdg q[8]
Gate( 1053)	 t q[9]
Gate( 1054)	cx q[9], q[8]
Gate( 1055)	cx q[3], q[9]
Gate( 1056)	cx q[8], q[3]
Gate( 1057)	 h q[9]
Gate( 1058)	 h q[8]
Gate( 1059)	 t q[5]
Gate( 1060)	 t q[4]
Gate( 1061)	 t q[8]
Gate( 1062)	cx q[4], q[5]
Gate( 1063)	cx q[8], q[4]
Gate( 1064)	cx q[5], q[8]
Gate( 1065)	tdg q[4]
Gate( 1066)	cx q[5], q[4]
Gate( 1067)	tdg q[5]
Gate( 1068)	tdg q[4]
Gate( 1069)	 t q[8]
Gate( 1070)	cx q[8], q[4]
Gate( 1071)	cx q[5], q[8]
Gate( 1072)	cx q[4], q[5]
Gate( 1073)	 h q[8]
Gate( 1074)	 h q[9]
Gate( 1075)	 t q[3]
Gate( 1076)	 t q[8]
Gate( 1077)	 t q[9]
Gate( 1078)	cx q[8], q[3]
Gate( 1079)	cx q[9], q[8]
Gate( 1080)	cx q[3], q[9]
Gate( 1081)	tdg q[8]
Gate( 1082)	cx q[3], q[8]
Gate( 1083)	tdg q[3]
Gate( 1084)	tdg q[8]
Gate( 1085)	 t q[9]
Gate( 1086)	cx q[9], q[8]
Gate( 1087)	cx q[3], q[9]
Gate( 1088)	cx q[8], q[3]
Gate( 1089)	 h q[9]
Gate( 1090)	 h q[0]
Gate( 1091)	 t q[6]
Gate( 1092)	 t q[7]
Gate( 1093)	 t q[0]
Gate( 1094)	cx q[7], q[6]
Gate( 1095)	cx q[0], q[7]
Gate( 1096)	cx q[6], q[0]
Gate( 1097)	tdg q[7]
Gate( 1098)	cx q[6], q[7]
Gate( 1099)	tdg q[6]
Gate( 1100)	tdg q[7]
Gate( 1101)	 t q[0]
Gate( 1102)	cx q[0], q[7]
Gate( 1103)	cx q[6], q[0]
Gate( 1104)	cx q[7], q[6]
Gate( 1105)	 h q[0]
Gate( 1106)	 h q[7]
Gate( 1107)	 t q[9]
Gate( 1108)	 t q[8]
Gate( 1109)	 t q[7]
Gate( 1110)	cx q[8], q[9]
Gate( 1111)	cx q[7], q[8]
Gate( 1112)	cx q[9], q[7]
Gate( 1113)	tdg q[8]
Gate( 1114)	cx q[9], q[8]
Gate( 1115)	tdg q[9]
Gate( 1116)	tdg q[8]
Gate( 1117)	 t q[7]
Gate( 1118)	cx q[7], q[8]
Gate( 1119)	cx q[9], q[7]
Gate( 1120)	cx q[8], q[9]
Gate( 1121)	 h q[7]
Gate( 1122)	 h q[0]
Gate( 1123)	 t q[6]
Gate( 1124)	 t q[7]
Gate( 1125)	 t q[0]
Gate( 1126)	cx q[7], q[6]
Gate( 1127)	cx q[0], q[7]
Gate( 1128)	cx q[6], q[0]
Gate( 1129)	tdg q[7]
Gate( 1130)	cx q[6], q[7]
Gate( 1131)	tdg q[6]
Gate( 1132)	tdg q[7]
Gate( 1133)	 t q[0]
Gate( 1134)	cx q[0], q[7]
Gate( 1135)	cx q[6], q[0]
Gate( 1136)	cx q[7], q[6]
Gate( 1137)	 h q[0]
Gate( 1138)	 h q[7]
Gate( 1139)	 t q[9]
Gate( 1140)	 t q[8]
Gate( 1141)	 t q[7]
Gate( 1142)	cx q[8], q[9]
Gate( 1143)	cx q[7], q[8]
Gate( 1144)	cx q[9], q[7]
Gate( 1145)	tdg q[8]
Gate( 1146)	cx q[9], q[8]
Gate( 1147)	tdg q[9]
Gate( 1148)	tdg q[8]
Gate( 1149)	 t q[7]
Gate( 1150)	cx q[7], q[8]
Gate( 1151)	cx q[9], q[7]
Gate( 1152)	cx q[8], q[9]
Gate( 1153)	 h q[7]
Gate( 1154)	 h q[1]
Gate( 1155)	 t q[0]
Gate( 1156)	 t q[9]
Gate( 1157)	 t q[1]
Gate( 1158)	cx q[9], q[0]
Gate( 1159)	cx q[1], q[9]
Gate( 1160)	cx q[0], q[1]
Gate( 1161)	tdg q[9]
Gate( 1162)	cx q[0], q[9]
Gate( 1163)	tdg q[0]
Gate( 1164)	tdg q[9]
Gate( 1165)	 t q[1]
Gate( 1166)	cx q[1], q[9]
Gate( 1167)	cx q[0], q[1]
Gate( 1168)	cx q[9], q[0]
Gate( 1169)	 h q[1]
Gate( 1170)	 h q[9]
Gate( 1171)	 t q[3]
Gate( 1172)	 t q[8]
Gate( 1173)	 t q[9]
Gate( 1174)	cx q[8], q[3]
Gate( 1175)	cx q[9], q[8]
Gate( 1176)	cx q[3], q[9]
Gate( 1177)	tdg q[8]
Gate( 1178)	cx q[3], q[8]
Gate( 1179)	tdg q[3]
Gate( 1180)	tdg q[8]
Gate( 1181)	 t q[9]
Gate( 1182)	cx q[9], q[8]
Gate( 1183)	cx q[3], q[9]
Gate( 1184)	cx q[8], q[3]
Gate( 1185)	 h q[9]
Gate( 1186)	 h q[8]
Gate( 1187)	 t q[5]
Gate( 1188)	 t q[4]
Gate( 1189)	 t q[8]
Gate( 1190)	cx q[4], q[5]
Gate( 1191)	cx q[8], q[4]
Gate( 1192)	cx q[5], q[8]
Gate( 1193)	tdg q[4]
Gate( 1194)	cx q[5], q[4]
Gate( 1195)	tdg q[5]
Gate( 1196)	tdg q[4]
Gate( 1197)	 t q[8]
Gate( 1198)	cx q[8], q[4]
Gate( 1199)	cx q[5], q[8]
Gate( 1200)	cx q[4], q[5]
Gate( 1201)	 h q[8]
Gate( 1202)	 h q[9]
Gate( 1203)	 t q[3]
Gate( 1204)	 t q[8]
Gate( 1205)	 t q[9]
Gate( 1206)	cx q[8], q[3]
Gate( 1207)	cx q[9], q[8]
Gate( 1208)	cx q[3], q[9]
Gate( 1209)	tdg q[8]
Gate( 1210)	cx q[3], q[8]
Gate( 1211)	tdg q[3]
Gate( 1212)	tdg q[8]
Gate( 1213)	 t q[9]
Gate( 1214)	cx q[9], q[8]
Gate( 1215)	cx q[3], q[9]
Gate( 1216)	cx q[8], q[3]
Gate( 1217)	 h q[9]
Gate( 1218)	 h q[1]
Gate( 1219)	 t q[0]
Gate( 1220)	 t q[9]
Gate( 1221)	 t q[1]
Gate( 1222)	cx q[9], q[0]
Gate( 1223)	cx q[1], q[9]
Gate( 1224)	cx q[0], q[1]
Gate( 1225)	tdg q[9]
Gate( 1226)	cx q[0], q[9]
Gate( 1227)	tdg q[0]
Gate( 1228)	tdg q[9]
Gate( 1229)	 t q[1]
Gate( 1230)	cx q[1], q[9]
Gate( 1231)	cx q[0], q[1]
Gate( 1232)	cx q[9], q[0]
Gate( 1233)	 h q[1]
Gate( 1234)	 h q[9]
Gate( 1235)	 t q[3]
Gate( 1236)	 t q[8]
Gate( 1237)	 t q[9]
Gate( 1238)	cx q[8], q[3]
Gate( 1239)	cx q[9], q[8]
Gate( 1240)	cx q[3], q[9]
Gate( 1241)	tdg q[8]
Gate( 1242)	cx q[3], q[8]
Gate( 1243)	tdg q[3]
Gate( 1244)	tdg q[8]
Gate( 1245)	 t q[9]
Gate( 1246)	cx q[9], q[8]
Gate( 1247)	cx q[3], q[9]
Gate( 1248)	cx q[8], q[3]
Gate( 1249)	 h q[9]
Gate( 1250)	 h q[8]
Gate( 1251)	 t q[5]
Gate( 1252)	 t q[4]
Gate( 1253)	 t q[8]
Gate( 1254)	cx q[4], q[5]
Gate( 1255)	cx q[8], q[4]
Gate( 1256)	cx q[5], q[8]
Gate( 1257)	tdg q[4]
Gate( 1258)	cx q[5], q[4]
Gate( 1259)	tdg q[5]
Gate( 1260)	tdg q[4]
Gate( 1261)	 t q[8]
Gate( 1262)	cx q[8], q[4]
Gate( 1263)	cx q[5], q[8]
Gate( 1264)	cx q[4], q[5]
Gate( 1265)	 h q[8]
Gate( 1266)	 h q[9]
Gate( 1267)	 t q[3]
Gate( 1268)	 t q[8]
Gate( 1269)	 t q[9]
Gate( 1270)	cx q[8], q[3]
Gate( 1271)	cx q[9], q[8]
Gate( 1272)	cx q[3], q[9]
Gate( 1273)	tdg q[8]
Gate( 1274)	cx q[3], q[8]
Gate( 1275)	tdg q[3]
Gate( 1276)	tdg q[8]
Gate( 1277)	 t q[9]
Gate( 1278)	cx q[9], q[8]
Gate( 1279)	cx q[3], q[9]
Gate( 1280)	cx q[8], q[3]
Gate( 1281)	 h q[9]
Gate( 1282)	 x q[3]
Gate( 1283)	 x q[9]
Gate( 1284)	 h q[1]
Gate( 1285)	 t q[4]
Gate( 1286)	 t q[7]
Gate( 1287)	 t q[1]
Gate( 1288)	cx q[7], q[4]
Gate( 1289)	cx q[1], q[7]
Gate( 1290)	cx q[4], q[1]
Gate( 1291)	tdg q[7]
Gate( 1292)	cx q[4], q[7]
Gate( 1293)	tdg q[4]
Gate( 1294)	tdg q[7]
Gate( 1295)	 t q[1]
Gate( 1296)	cx q[1], q[7]
Gate( 1297)	cx q[4], q[1]
Gate( 1298)	cx q[7], q[4]
Gate( 1299)	 h q[1]
Gate( 1300)	 h q[7]
Gate( 1301)	 t q[9]
Gate( 1302)	 t q[8]
Gate( 1303)	 t q[7]
Gate( 1304)	cx q[8], q[9]
Gate( 1305)	cx q[7], q[8]
Gate( 1306)	cx q[9], q[7]
Gate( 1307)	tdg q[8]
Gate( 1308)	cx q[9], q[8]
Gate( 1309)	tdg q[9]
Gate( 1310)	tdg q[8]
Gate( 1311)	 t q[7]
Gate( 1312)	cx q[7], q[8]
Gate( 1313)	cx q[9], q[7]
Gate( 1314)	cx q[8], q[9]
Gate( 1315)	 h q[7]
Gate( 1316)	 h q[1]
Gate( 1317)	 t q[4]
Gate( 1318)	 t q[7]
Gate( 1319)	 t q[1]
Gate( 1320)	cx q[7], q[4]
Gate( 1321)	cx q[1], q[7]
Gate( 1322)	cx q[4], q[1]
Gate( 1323)	tdg q[7]
Gate( 1324)	cx q[4], q[7]
Gate( 1325)	tdg q[4]
Gate( 1326)	tdg q[7]
Gate( 1327)	 t q[1]
Gate( 1328)	cx q[1], q[7]
Gate( 1329)	cx q[4], q[1]
Gate( 1330)	cx q[7], q[4]
Gate( 1331)	 h q[1]
Gate( 1332)	 h q[7]
Gate( 1333)	 t q[9]
Gate( 1334)	 t q[8]
Gate( 1335)	 t q[7]
Gate( 1336)	cx q[8], q[9]
Gate( 1337)	cx q[7], q[8]
Gate( 1338)	cx q[9], q[7]
Gate( 1339)	tdg q[8]
Gate( 1340)	cx q[9], q[8]
Gate( 1341)	tdg q[9]
Gate( 1342)	tdg q[8]
Gate( 1343)	 t q[7]
Gate( 1344)	cx q[7], q[8]
Gate( 1345)	cx q[9], q[7]
Gate( 1346)	cx q[8], q[9]
Gate( 1347)	 h q[7]
Gate( 1348)	 h q[0]
Gate( 1349)	 t q[3]
Gate( 1350)	 t q[8]
Gate( 1351)	 t q[0]
Gate( 1352)	cx q[8], q[3]
Gate( 1353)	cx q[0], q[8]
Gate( 1354)	cx q[3], q[0]
Gate( 1355)	tdg q[8]
Gate( 1356)	cx q[3], q[8]
Gate( 1357)	tdg q[3]
Gate( 1358)	tdg q[8]
Gate( 1359)	 t q[0]
Gate( 1360)	cx q[0], q[8]
Gate( 1361)	cx q[3], q[0]
Gate( 1362)	cx q[8], q[3]
Gate( 1363)	 h q[0]
Gate( 1364)	 h q[8]
Gate( 1365)	 t q[5]
Gate( 1366)	 t q[4]
Gate( 1367)	 t q[8]
Gate( 1368)	cx q[4], q[5]
Gate( 1369)	cx q[8], q[4]
Gate( 1370)	cx q[5], q[8]
Gate( 1371)	tdg q[4]
Gate( 1372)	cx q[5], q[4]
Gate( 1373)	tdg q[5]
Gate( 1374)	tdg q[4]
Gate( 1375)	 t q[8]
Gate( 1376)	cx q[8], q[4]
Gate( 1377)	cx q[5], q[8]
Gate( 1378)	cx q[4], q[5]
Gate( 1379)	 h q[8]
Gate( 1380)	 h q[4]
Gate( 1381)	 t q[6]
Gate( 1382)	 t q[2]
Gate( 1383)	 t q[4]
Gate( 1384)	cx q[2], q[6]
Gate( 1385)	cx q[4], q[2]
Gate( 1386)	cx q[6], q[4]
Gate( 1387)	tdg q[2]
Gate( 1388)	cx q[6], q[2]
Gate( 1389)	tdg q[6]
Gate( 1390)	tdg q[2]
Gate( 1391)	 t q[4]
Gate( 1392)	cx q[4], q[2]
Gate( 1393)	cx q[6], q[4]
Gate( 1394)	cx q[2], q[6]
Gate( 1395)	 h q[4]
Gate( 1396)	 h q[2]
Gate( 1397)	 t q[9]
Gate( 1398)	 t q[7]
Gate( 1399)	 t q[2]
Gate( 1400)	cx q[7], q[9]
Gate( 1401)	cx q[2], q[7]
Gate( 1402)	cx q[9], q[2]
Gate( 1403)	tdg q[7]
Gate( 1404)	cx q[9], q[7]
Gate( 1405)	tdg q[9]
Gate( 1406)	tdg q[7]
Gate( 1407)	 t q[2]
Gate( 1408)	cx q[2], q[7]
Gate( 1409)	cx q[9], q[2]
Gate( 1410)	cx q[7], q[9]
Gate( 1411)	 h q[2]
Gate( 1412)	 h q[4]
Gate( 1413)	 t q[6]
Gate( 1414)	 t q[2]
Gate( 1415)	 t q[4]
Gate( 1416)	cx q[2], q[6]
Gate( 1417)	cx q[4], q[2]
Gate( 1418)	cx q[6], q[4]
Gate( 1419)	tdg q[2]
Gate( 1420)	cx q[6], q[2]
Gate( 1421)	tdg q[6]
Gate( 1422)	tdg q[2]
Gate( 1423)	 t q[4]
Gate( 1424)	cx q[4], q[2]
Gate( 1425)	cx q[6], q[4]
Gate( 1426)	cx q[2], q[6]
Gate( 1427)	 h q[4]
Gate( 1428)	 h q[8]
Gate( 1429)	 t q[5]
Gate( 1430)	 t q[4]
Gate( 1431)	 t q[8]
Gate( 1432)	cx q[4], q[5]
Gate( 1433)	cx q[8], q[4]
Gate( 1434)	cx q[5], q[8]
Gate( 1435)	tdg q[4]
Gate( 1436)	cx q[5], q[4]
Gate( 1437)	tdg q[5]
Gate( 1438)	tdg q[4]
Gate( 1439)	 t q[8]
Gate( 1440)	cx q[8], q[4]
Gate( 1441)	cx q[5], q[8]
Gate( 1442)	cx q[4], q[5]
Gate( 1443)	 h q[8]
Gate( 1444)	 h q[0]
Gate( 1445)	 t q[3]
Gate( 1446)	 t q[8]
Gate( 1447)	 t q[0]
Gate( 1448)	cx q[8], q[3]
Gate( 1449)	cx q[0], q[8]
Gate( 1450)	cx q[3], q[0]
Gate( 1451)	tdg q[8]
Gate( 1452)	cx q[3], q[8]
Gate( 1453)	tdg q[3]
Gate( 1454)	tdg q[8]
Gate( 1455)	 t q[0]
Gate( 1456)	cx q[0], q[8]
Gate( 1457)	cx q[3], q[0]
Gate( 1458)	cx q[8], q[3]
Gate( 1459)	 h q[0]
Gate( 1460)	 h q[8]
Gate( 1461)	 t q[5]
Gate( 1462)	 t q[4]
Gate( 1463)	 t q[8]
Gate( 1464)	cx q[4], q[5]
Gate( 1465)	cx q[8], q[4]
Gate( 1466)	cx q[5], q[8]
Gate( 1467)	tdg q[4]
Gate( 1468)	cx q[5], q[4]
Gate( 1469)	tdg q[5]
Gate( 1470)	tdg q[4]
Gate( 1471)	 t q[8]
Gate( 1472)	cx q[8], q[4]
Gate( 1473)	cx q[5], q[8]
Gate( 1474)	cx q[4], q[5]
Gate( 1475)	 h q[8]
Gate( 1476)	 h q[4]
Gate( 1477)	 t q[6]
Gate( 1478)	 t q[2]
Gate( 1479)	 t q[4]
Gate( 1480)	cx q[2], q[6]
Gate( 1481)	cx q[4], q[2]
Gate( 1482)	cx q[6], q[4]
Gate( 1483)	tdg q[2]
Gate( 1484)	cx q[6], q[2]
Gate( 1485)	tdg q[6]
Gate( 1486)	tdg q[2]
Gate( 1487)	 t q[4]
Gate( 1488)	cx q[4], q[2]
Gate( 1489)	cx q[6], q[4]
Gate( 1490)	cx q[2], q[6]
Gate( 1491)	 h q[4]
Gate( 1492)	 h q[2]
Gate( 1493)	 t q[9]
Gate( 1494)	 t q[7]
Gate( 1495)	 t q[2]
Gate( 1496)	cx q[7], q[9]
Gate( 1497)	cx q[2], q[7]
Gate( 1498)	cx q[9], q[2]
Gate( 1499)	tdg q[7]
Gate( 1500)	cx q[9], q[7]
Gate( 1501)	tdg q[9]
Gate( 1502)	tdg q[7]
Gate( 1503)	 t q[2]
Gate( 1504)	cx q[2], q[7]
Gate( 1505)	cx q[9], q[2]
Gate( 1506)	cx q[7], q[9]
Gate( 1507)	 h q[2]
Gate( 1508)	 h q[4]
Gate( 1509)	 t q[6]
Gate( 1510)	 t q[2]
Gate( 1511)	 t q[4]
Gate( 1512)	cx q[2], q[6]
Gate( 1513)	cx q[4], q[2]
Gate( 1514)	cx q[6], q[4]
Gate( 1515)	tdg q[2]
Gate( 1516)	cx q[6], q[2]
Gate( 1517)	tdg q[6]
Gate( 1518)	tdg q[2]
Gate( 1519)	 t q[4]
Gate( 1520)	cx q[4], q[2]
Gate( 1521)	cx q[6], q[4]
Gate( 1522)	cx q[2], q[6]
Gate( 1523)	 h q[4]
Gate( 1524)	 h q[8]
Gate( 1525)	 t q[5]
Gate( 1526)	 t q[4]
Gate( 1527)	 t q[8]
Gate( 1528)	cx q[4], q[5]
Gate( 1529)	cx q[8], q[4]
Gate( 1530)	cx q[5], q[8]
Gate( 1531)	tdg q[4]
Gate( 1532)	cx q[5], q[4]
Gate( 1533)	tdg q[5]
Gate( 1534)	tdg q[4]
Gate( 1535)	 t q[8]
Gate( 1536)	cx q[8], q[4]
Gate( 1537)	cx q[5], q[8]
Gate( 1538)	cx q[4], q[5]
Gate( 1539)	 h q[8]
Gate( 1540)	 h q[0]
Gate( 1541)	 t q[3]
Gate( 1542)	 t q[8]
Gate( 1543)	 t q[0]
Gate( 1544)	cx q[8], q[3]
Gate( 1545)	cx q[0], q[8]
Gate( 1546)	cx q[3], q[0]
Gate( 1547)	tdg q[8]
Gate( 1548)	cx q[3], q[8]
Gate( 1549)	tdg q[3]
Gate( 1550)	tdg q[8]
Gate( 1551)	 t q[0]
Gate( 1552)	cx q[0], q[8]
Gate( 1553)	cx q[3], q[0]
Gate( 1554)	cx q[8], q[3]
Gate( 1555)	 h q[0]
Gate( 1556)	 h q[8]
Gate( 1557)	 t q[6]
Gate( 1558)	 t q[5]
Gate( 1559)	 t q[8]
Gate( 1560)	cx q[5], q[6]
Gate( 1561)	cx q[8], q[5]
Gate( 1562)	cx q[6], q[8]
Gate( 1563)	tdg q[5]
Gate( 1564)	cx q[6], q[5]
Gate( 1565)	tdg q[6]
Gate( 1566)	tdg q[5]
Gate( 1567)	 t q[8]
Gate( 1568)	cx q[8], q[5]
Gate( 1569)	cx q[6], q[8]
Gate( 1570)	cx q[5], q[6]
Gate( 1571)	 h q[8]
Gate( 1572)	 h q[5]
Gate( 1573)	 t q[9]
Gate( 1574)	 t q[7]
Gate( 1575)	 t q[5]
Gate( 1576)	cx q[7], q[9]
Gate( 1577)	cx q[5], q[7]
Gate( 1578)	cx q[9], q[5]
Gate( 1579)	tdg q[7]
Gate( 1580)	cx q[9], q[7]
Gate( 1581)	tdg q[9]
Gate( 1582)	tdg q[7]
Gate( 1583)	 t q[5]
Gate( 1584)	cx q[5], q[7]
Gate( 1585)	cx q[9], q[5]
Gate( 1586)	cx q[7], q[9]
Gate( 1587)	 h q[5]
Gate( 1588)	 h q[8]
Gate( 1589)	 t q[6]
Gate( 1590)	 t q[5]
Gate( 1591)	 t q[8]
Gate( 1592)	cx q[5], q[6]
Gate( 1593)	cx q[8], q[5]
Gate( 1594)	cx q[6], q[8]
Gate( 1595)	tdg q[5]
Gate( 1596)	cx q[6], q[5]
Gate( 1597)	tdg q[6]
Gate( 1598)	tdg q[5]
Gate( 1599)	 t q[8]
Gate( 1600)	cx q[8], q[5]
Gate( 1601)	cx q[6], q[8]
Gate( 1602)	cx q[5], q[6]
Gate( 1603)	 h q[8]
Gate( 1604)	 h q[0]
Gate( 1605)	 t q[3]
Gate( 1606)	 t q[8]
Gate( 1607)	 t q[0]
