
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 h q[0]
Gate(  825)	cx q[1], q[5]
Gate(  826)	cx q[5], q[2]
Gate(  827)	tdg q[5]
Gate(  828)	cx q[2], q[1]
Gate(  829)	cx q[5], q[1]
Gate(  830)	tdg q[5]
Gate(  831)	tdg q[1]
Gate(  832)	 t q[2]
Gate(  833)	cx q[5], q[2]
Gate(  834)	 s q[5]
Gate(  835)	cx q[2], q[1]
Gate(  836)	cx q[1], q[5]
Gate(  837)	 h q[2]
Gate(  838)	 h q[1]
Gate(  839)	tdg q[3]
Gate(  840)	 t q[4]
Gate(  841)	 t q[1]
Gate(  842)	cx q[4], q[3]
Gate(  843)	cx q[3], q[1]
Gate(  844)	tdg q[3]
Gate(  845)	cx q[1], q[4]
Gate(  846)	cx q[3], q[4]
Gate(  847)	tdg q[3]
Gate(  848)	tdg q[4]
Gate(  849)	 t q[1]
Gate(  850)	cx q[3], q[1]
Gate(  851)	 s q[3]
Gate(  852)	cx q[1], q[4]
Gate(  853)	cx q[4], q[3]
Gate(  854)	 h q[1]
Gate(  855)	 h q[2]
Gate(  856)	tdg q[5]
Gate(  857)	 t q[1]
Gate(  858)	 t q[2]
Gate(  859)	cx q[1], q[5]
Gate(  860)	cx q[5], q[2]
Gate(  861)	tdg q[5]
Gate(  862)	cx q[2], q[1]
Gate(  863)	cx q[5], q[1]
Gate(  864)	tdg q[5]
Gate(  865)	tdg q[1]
Gate(  866)	 t q[2]
Gate(  867)	cx q[5], q[2]
Gate(  868)	 s q[5]
Gate(  869)	cx q[2], q[1]
Gate(  870)	cx q[1], q[5]
Gate(  871)	 h q[2]
Gate(  872)	 h q[6]
Gate(  873)	 x q[0]
Gate(  874)	 x q[1]
Gate(  875)	 x q[2]
Gate(  876)	 x q[3]
Gate(  877)	 x q[4]
Gate(  878)	 x q[5]
Gate(  879)	 x q[6]
Gate(  880)	 h q[0]
Gate(  881)	 h q[1]
Gate(  882)	 h q[2]
Gate(  883)	 h q[3]
Gate(  884)	 h q[4]
Gate(  885)	 h q[5]
Gate(  886)	 h q[6]
Gate(  887)	cx q[7], q[0]
Gate(  888)	cx q[9], q[1]
Gate(  889)	cx q[11], q[2]
Gate(  890)	cx q[13], q[3]
Gate(  891)	cx q[8], q[4]
Gate(  892)	cx q[9], q[4]
Gate(  893)	cx q[10], q[5]
Gate(  894)	cx q[11], q[5]
Gate(  895)	cx q[12], q[6]
Gate(  896)	cx q[13], q[6]
Gate(  897)	 x q[7]
Gate(  898)	 x q[9]
Gate(  899)	 x q[10]
Gate(  900)	 x q[11]
Gate(  901)	 x q[12]
Gate(  902)	 x q[13]
Gate(  903)	 h q[13]
Gate(  904)	 h q[0]
Gate(  905)	tdg q[9]
Gate(  906)	 t q[13]
Gate(  907)	 t q[0]
Gate(  908)	cx q[13], q[9]
Gate(  909)	cx q[9], q[0]
Gate(  910)	tdg q[9]
Gate(  911)	cx q[0], q[13]
Gate(  912)	cx q[9], q[13]
Gate(  913)	tdg q[9]
Gate(  914)	tdg q[13]
Gate(  915)	 t q[0]
Gate(  916)	cx q[9], q[0]
Gate(  917)	 s q[9]
Gate(  918)	cx q[0], q[13]
Gate(  919)	cx q[13], q[9]
Gate(  920)	 h q[0]
Gate(  921)	 h q[13]
Gate(  922)	tdg q[7]
Gate(  923)	 t q[8]
Gate(  924)	 t q[13]
Gate(  925)	cx q[8], q[7]
Gate(  926)	cx q[7], q[13]
Gate(  927)	tdg q[7]
Gate(  928)	cx q[13], q[8]
Gate(  929)	cx q[7], q[8]
Gate(  930)	tdg q[7]
Gate(  931)	tdg q[8]
Gate(  932)	 t q[13]
Gate(  933)	cx q[7], q[13]
Gate(  934)	 s q[7]
Gate(  935)	cx q[13], q[8]
Gate(  936)	cx q[8], q[7]
Gate(  937)	 h q[13]
Gate(  938)	 h q[0]
Gate(  939)	tdg q[9]
Gate(  940)	 t q[13]
Gate(  941)	 t q[0]
Gate(  942)	cx q[13], q[9]
Gate(  943)	cx q[9], q[0]
Gate(  944)	tdg q[9]
Gate(  945)	cx q[0], q[13]
Gate(  946)	cx q[9], q[13]
Gate(  947)	tdg q[9]
Gate(  948)	tdg q[13]
Gate(  949)	 t q[0]
Gate(  950)	cx q[9], q[0]
Gate(  951)	 s q[9]
Gate(  952)	cx q[0], q[13]
Gate(  953)	cx q[13], q[9]
Gate(  954)	 h q[0]
Gate(  955)	 h q[13]
Gate(  956)	tdg q[7]
Gate(  957)	 t q[8]
Gate(  958)	 t q[13]
Gate(  959)	cx q[8], q[7]
Gate(  960)	cx q[7], q[13]
Gate(  961)	tdg q[7]
Gate(  962)	cx q[13], q[8]
Gate(  963)	cx q[7], q[8]
Gate(  964)	tdg q[7]
Gate(  965)	tdg q[8]
Gate(  966)	 t q[13]
Gate(  967)	cx q[7], q[13]
Gate(  968)	 s q[7]
Gate(  969)	cx q[13], q[8]
Gate(  970)	cx q[8], q[7]
Gate(  971)	 h q[13]
Gate(  972)	 h q[13]
Gate(  973)	tdg q[0]
Gate(  974)	 t q[9]
Gate(  975)	 t q[13]
Gate(  976)	cx q[9], q[0]
Gate(  977)	cx q[0], q[13]
Gate(  978)	tdg q[0]
Gate(  979)	cx q[13], q[9]
Gate(  980)	cx q[0], q[9]
Gate(  981)	tdg q[0]
Gate(  982)	tdg q[9]
Gate(  983)	 t q[13]
Gate(  984)	cx q[0], q[13]
Gate(  985)	 s q[0]
Gate(  986)	cx q[13], q[9]
Gate(  987)	cx q[9], q[0]
Gate(  988)	 h q[13]
Gate(  989)	 h q[9]
Gate(  990)	tdg q[12]
Gate(  991)	 t q[8]
Gate(  992)	 t q[9]
Gate(  993)	cx q[8], q[12]
Gate(  994)	cx q[12], q[9]
Gate(  995)	tdg q[12]
Gate(  996)	cx q[9], q[8]
Gate(  997)	cx q[12], q[8]
Gate(  998)	tdg q[12]
Gate(  999)	tdg q[8]
Gate( 1000)	 t q[9]
Gate( 1001)	cx q[12], q[9]
Gate( 1002)	 s q[12]
Gate( 1003)	cx q[9], q[8]
Gate( 1004)	cx q[8], q[12]
Gate( 1005)	 h q[9]
Gate( 1006)	 h q[8]
Gate( 1007)	tdg q[10]
Gate( 1008)	 t q[11]
Gate( 1009)	 t q[8]
Gate( 1010)	cx q[11], q[10]
Gate( 1011)	cx q[10], q[8]
Gate( 1012)	tdg q[10]
Gate( 1013)	cx q[8], q[11]
Gate( 1014)	cx q[10], q[11]
Gate( 1015)	tdg q[10]
Gate( 1016)	tdg q[11]
Gate( 1017)	 t q[8]
Gate( 1018)	cx q[10], q[8]
Gate( 1019)	 s q[10]
Gate( 1020)	cx q[8], q[11]
Gate( 1021)	cx q[11], q[10]
Gate( 1022)	 h q[8]
Gate( 1023)	 h q[9]
Gate( 1024)	tdg q[12]
Gate( 1025)	 t q[8]
Gate( 1026)	 t q[9]
Gate( 1027)	cx q[8], q[12]
Gate( 1028)	cx q[12], q[9]
Gate( 1029)	tdg q[12]
Gate( 1030)	cx q[9], q[8]
Gate( 1031)	cx q[12], q[8]
Gate( 1032)	tdg q[12]
Gate( 1033)	tdg q[8]
Gate( 1034)	 t q[9]
Gate( 1035)	cx q[12], q[9]
Gate( 1036)	 s q[12]
Gate( 1037)	cx q[9], q[8]
Gate( 1038)	cx q[8], q[12]
Gate( 1039)	 h q[9]
Gate( 1040)	 h q[13]
Gate( 1041)	tdg q[0]
Gate( 1042)	 t q[9]
Gate( 1043)	 t q[13]
Gate( 1044)	cx q[9], q[0]
Gate( 1045)	cx q[0], q[13]
Gate( 1046)	tdg q[0]
Gate( 1047)	cx q[13], q[9]
Gate( 1048)	cx q[0], q[9]
Gate( 1049)	tdg q[0]
Gate( 1050)	tdg q[9]
Gate( 1051)	 t q[13]
Gate( 1052)	cx q[0], q[13]
Gate( 1053)	 s q[0]
Gate( 1054)	cx q[13], q[9]
Gate( 1055)	cx q[9], q[0]
Gate( 1056)	 h q[13]
Gate( 1057)	 h q[9]
Gate( 1058)	tdg q[12]
Gate( 1059)	 t q[8]
Gate( 1060)	 t q[9]
Gate( 1061)	cx q[8], q[12]
Gate( 1062)	cx q[12], q[9]
Gate( 1063)	tdg q[12]
Gate( 1064)	cx q[9], q[8]
Gate( 1065)	cx q[12], q[8]
Gate( 1066)	tdg q[12]
Gate( 1067)	tdg q[8]
Gate( 1068)	 t q[9]
Gate( 1069)	cx q[12], q[9]
Gate( 1070)	 s q[12]
Gate( 1071)	cx q[9], q[8]
Gate( 1072)	cx q[8], q[12]
Gate( 1073)	 h q[9]
Gate( 1074)	 h q[8]
Gate( 1075)	tdg q[10]
Gate( 1076)	 t q[11]
Gate( 1077)	 t q[8]
Gate( 1078)	cx q[11], q[10]
Gate( 1079)	cx q[10], q[8]
Gate( 1080)	tdg q[10]
Gate( 1081)	cx q[8], q[11]
Gate( 1082)	cx q[10], q[11]
Gate( 1083)	tdg q[10]
Gate( 1084)	tdg q[11]
Gate( 1085)	 t q[8]
Gate( 1086)	cx q[10], q[8]
Gate( 1087)	 s q[10]
Gate( 1088)	cx q[8], q[11]
Gate( 1089)	cx q[11], q[10]
Gate( 1090)	 h q[8]
Gate( 1091)	 h q[9]
Gate( 1092)	tdg q[12]
Gate( 1093)	 t q[8]
Gate( 1094)	 t q[9]
Gate( 1095)	cx q[8], q[12]
Gate( 1096)	cx q[12], q[9]
Gate( 1097)	tdg q[12]
Gate( 1098)	cx q[9], q[8]
Gate( 1099)	cx q[12], q[8]
Gate( 1100)	tdg q[12]
Gate( 1101)	tdg q[8]
Gate( 1102)	 t q[9]
Gate( 1103)	cx q[12], q[9]
Gate( 1104)	 s q[12]
Gate( 1105)	cx q[9], q[8]
Gate( 1106)	cx q[8], q[12]
Gate( 1107)	 h q[9]
Gate( 1108)	 h q[0]
Gate( 1109)	tdg q[9]
Gate( 1110)	 t q[13]
Gate( 1111)	 t q[0]
Gate( 1112)	cx q[13], q[9]
Gate( 1113)	cx q[9], q[0]
Gate( 1114)	tdg q[9]
Gate( 1115)	cx q[0], q[13]
Gate( 1116)	cx q[9], q[13]
Gate( 1117)	tdg q[9]
Gate( 1118)	tdg q[13]
Gate( 1119)	 t q[0]
Gate( 1120)	cx q[9], q[0]
Gate( 1121)	 s q[9]
Gate( 1122)	cx q[0], q[13]
Gate( 1123)	cx q[13], q[9]
Gate( 1124)	 h q[0]
Gate( 1125)	 h q[13]
Gate( 1126)	tdg q[7]
Gate( 1127)	 t q[8]
Gate( 1128)	 t q[13]
Gate( 1129)	cx q[8], q[7]
Gate( 1130)	cx q[7], q[13]
Gate( 1131)	tdg q[7]
Gate( 1132)	cx q[13], q[8]
Gate( 1133)	cx q[7], q[8]
Gate( 1134)	tdg q[7]
Gate( 1135)	tdg q[8]
Gate( 1136)	 t q[13]
Gate( 1137)	cx q[7], q[13]
Gate( 1138)	 s q[7]
Gate( 1139)	cx q[13], q[8]
Gate( 1140)	cx q[8], q[7]
Gate( 1141)	 h q[13]
Gate( 1142)	 h q[0]
Gate( 1143)	tdg q[9]
Gate( 1144)	 t q[13]
Gate( 1145)	 t q[0]
Gate( 1146)	cx q[13], q[9]
Gate( 1147)	cx q[9], q[0]
Gate( 1148)	tdg q[9]
Gate( 1149)	cx q[0], q[13]
Gate( 1150)	cx q[9], q[13]
Gate( 1151)	tdg q[9]
Gate( 1152)	tdg q[13]
Gate( 1153)	 t q[0]
Gate( 1154)	cx q[9], q[0]
Gate( 1155)	 s q[9]
Gate( 1156)	cx q[0], q[13]
Gate( 1157)	cx q[13], q[9]
Gate( 1158)	 h q[0]
Gate( 1159)	 h q[13]
Gate( 1160)	tdg q[7]
Gate( 1161)	 t q[8]
Gate( 1162)	 t q[13]
Gate( 1163)	cx q[8], q[7]
Gate( 1164)	cx q[7], q[13]
Gate( 1165)	tdg q[7]
Gate( 1166)	cx q[13], q[8]
Gate( 1167)	cx q[7], q[8]
Gate( 1168)	tdg q[7]
Gate( 1169)	tdg q[8]
Gate( 1170)	 t q[13]
Gate( 1171)	cx q[7], q[13]
Gate( 1172)	 s q[7]
Gate( 1173)	cx q[13], q[8]
Gate( 1174)	cx q[8], q[7]
Gate( 1175)	 h q[13]
Gate( 1176)	 h q[13]
Gate( 1177)	tdg q[0]
Gate( 1178)	 t q[9]
Gate( 1179)	 t q[13]
Gate( 1180)	cx q[9], q[0]
Gate( 1181)	cx q[0], q[13]
Gate( 1182)	tdg q[0]
Gate( 1183)	cx q[13], q[9]
Gate( 1184)	cx q[0], q[9]
Gate( 1185)	tdg q[0]
Gate( 1186)	tdg q[9]
Gate( 1187)	 t q[13]
Gate( 1188)	cx q[0], q[13]
Gate( 1189)	 s q[0]
Gate( 1190)	cx q[13], q[9]
Gate( 1191)	cx q[9], q[0]
Gate( 1192)	 h q[13]
Gate( 1193)	 h q[9]
Gate( 1194)	tdg q[12]
Gate( 1195)	 t q[8]
Gate( 1196)	 t q[9]
Gate( 1197)	cx q[8], q[12]
Gate( 1198)	cx q[12], q[9]
Gate( 1199)	tdg q[12]
Gate( 1200)	cx q[9], q[8]
Gate( 1201)	cx q[12], q[8]
Gate( 1202)	tdg q[12]
Gate( 1203)	tdg q[8]
Gate( 1204)	 t q[9]
Gate( 1205)	cx q[12], q[9]
Gate( 1206)	 s q[12]
Gate( 1207)	cx q[9], q[8]
Gate( 1208)	cx q[8], q[12]
Gate( 1209)	 h q[9]
Gate( 1210)	 h q[8]
Gate( 1211)	tdg q[10]
Gate( 1212)	 t q[11]
Gate( 1213)	 t q[8]
Gate( 1214)	cx q[11], q[10]
Gate( 1215)	cx q[10], q[8]
Gate( 1216)	tdg q[10]
Gate( 1217)	cx q[8], q[11]
Gate( 1218)	cx q[10], q[11]
Gate( 1219)	tdg q[10]
Gate( 1220)	tdg q[11]
Gate( 1221)	 t q[8]
Gate( 1222)	cx q[10], q[8]
Gate( 1223)	 s q[10]
Gate( 1224)	cx q[8], q[11]
Gate( 1225)	cx q[11], q[10]
Gate( 1226)	 h q[8]
Gate( 1227)	 h q[9]
Gate( 1228)	tdg q[12]
Gate( 1229)	 t q[8]
Gate( 1230)	 t q[9]
Gate( 1231)	cx q[8], q[12]
Gate( 1232)	cx q[12], q[9]
Gate( 1233)	tdg q[12]
Gate( 1234)	cx q[9], q[8]
Gate( 1235)	cx q[12], q[8]
Gate( 1236)	tdg q[12]
Gate( 1237)	tdg q[8]
Gate( 1238)	 t q[9]
Gate( 1239)	cx q[12], q[9]
Gate( 1240)	 s q[12]
Gate( 1241)	cx q[9], q[8]
Gate( 1242)	cx q[8], q[12]
Gate( 1243)	 h q[9]
Gate( 1244)	 h q[13]
Gate( 1245)	tdg q[0]
Gate( 1246)	 t q[9]
Gate( 1247)	 t q[13]
Gate( 1248)	cx q[9], q[0]
Gate( 1249)	cx q[0], q[13]
Gate( 1250)	tdg q[0]
Gate( 1251)	cx q[13], q[9]
Gate( 1252)	cx q[0], q[9]
Gate( 1253)	tdg q[0]
Gate( 1254)	tdg q[9]
Gate( 1255)	 t q[13]
Gate( 1256)	cx q[0], q[13]
Gate( 1257)	 s q[0]
Gate( 1258)	cx q[13], q[9]
Gate( 1259)	cx q[9], q[0]
Gate( 1260)	 h q[13]
Gate( 1261)	 h q[9]
Gate( 1262)	tdg q[12]
Gate( 1263)	 t q[8]
Gate( 1264)	 t q[9]
Gate( 1265)	cx q[8], q[12]
Gate( 1266)	cx q[12], q[9]
Gate( 1267)	tdg q[12]
Gate( 1268)	cx q[9], q[8]
Gate( 1269)	cx q[12], q[8]
Gate( 1270)	tdg q[12]
Gate( 1271)	tdg q[8]
Gate( 1272)	 t q[9]
Gate( 1273)	cx q[12], q[9]
Gate( 1274)	 s q[12]
Gate( 1275)	cx q[9], q[8]
Gate( 1276)	cx q[8], q[12]
Gate( 1277)	 h q[9]
Gate( 1278)	 h q[8]
Gate( 1279)	tdg q[10]
Gate( 1280)	 t q[11]
Gate( 1281)	 t q[8]
Gate( 1282)	cx q[11], q[10]
Gate( 1283)	cx q[10], q[8]
Gate( 1284)	tdg q[10]
Gate( 1285)	cx q[8], q[11]
Gate( 1286)	cx q[10], q[11]
Gate( 1287)	tdg q[10]
Gate( 1288)	tdg q[11]
Gate( 1289)	 t q[8]
Gate( 1290)	cx q[10], q[8]
Gate( 1291)	 s q[10]
Gate( 1292)	cx q[8], q[11]
Gate( 1293)	cx q[11], q[10]
Gate( 1294)	 h q[8]
Gate( 1295)	 h q[9]
Gate( 1296)	tdg q[12]
Gate( 1297)	 t q[8]
Gate( 1298)	 t q[9]
Gate( 1299)	cx q[8], q[12]
Gate( 1300)	cx q[12], q[9]
Gate( 1301)	tdg q[12]
Gate( 1302)	cx q[9], q[8]
Gate( 1303)	cx q[12], q[8]
Gate( 1304)	tdg q[12]
Gate( 1305)	tdg q[8]
Gate( 1306)	 t q[9]
Gate( 1307)	cx q[12], q[9]
Gate( 1308)	 s q[12]
Gate( 1309)	cx q[9], q[8]
Gate( 1310)	cx q[8], q[12]
Gate( 1311)	 h q[9]
Gate( 1312)	 h q[13]
Gate( 1313)	 x q[7]
Gate( 1314)	 x q[9]
Gate( 1315)	 x q[10]
Gate( 1316)	 x q[11]
Gate( 1317)	 x q[12]
Gate( 1318)	 x q[13]
Gate( 1319)	cx q[7], q[0]
Gate( 1320)	cx q[9], q[1]
Gate( 1321)	cx q[11], q[2]
Gate( 1322)	cx q[13], q[3]
Gate( 1323)	cx q[8], q[4]
Gate( 1324)	cx q[9], q[4]
Gate( 1325)	cx q[10], q[5]
Gate( 1326)	cx q[11], q[5]
Gate( 1327)	cx q[12], q[6]
Gate( 1328)	cx q[13], q[6]
Gate( 1329)	 h q[0]
Gate( 1330)	 h q[1]
Gate( 1331)	 h q[2]
Gate( 1332)	 h q[3]
Gate( 1333)	 h q[4]
Gate( 1334)	 h q[5]
Gate( 1335)	 h q[6]
Gate( 1336)	 x q[0]
Gate( 1337)	 x q[1]
Gate( 1338)	 x q[2]
Gate( 1339)	 x q[3]
Gate( 1340)	 x q[4]
Gate( 1341)	 x q[5]
Gate( 1342)	 x q[6]
Gate( 1343)	 h q[6]
Gate( 1344)	 h q[14]
Gate( 1345)	tdg q[2]
Gate( 1346)	 t q[6]
Gate( 1347)	 t q[14]
Gate( 1348)	cx q[6], q[2]
Gate( 1349)	cx q[2], q[14]
Gate( 1350)	tdg q[2]
Gate( 1351)	cx q[14], q[6]
Gate( 1352)	cx q[2], q[6]
Gate( 1353)	tdg q[2]
Gate( 1354)	tdg q[6]
Gate( 1355)	 t q[14]
Gate( 1356)	cx q[2], q[14]
Gate( 1357)	 s q[2]
Gate( 1358)	cx q[14], q[6]
Gate( 1359)	cx q[6], q[2]
Gate( 1360)	 h q[14]
Gate( 1361)	 h q[6]
Gate( 1362)	tdg q[0]
Gate( 1363)	 t q[1]
Gate( 1364)	 t q[6]
Gate( 1365)	cx q[1], q[0]
Gate( 1366)	cx q[0], q[6]
Gate( 1367)	tdg q[0]
Gate( 1368)	cx q[6], q[1]
Gate( 1369)	cx q[0], q[1]
Gate( 1370)	tdg q[0]
Gate( 1371)	tdg q[1]
Gate( 1372)	 t q[6]
Gate( 1373)	cx q[0], q[6]
Gate( 1374)	 s q[0]
Gate( 1375)	cx q[6], q[1]
Gate( 1376)	cx q[1], q[0]
Gate( 1377)	 h q[6]
Gate( 1378)	 h q[14]
Gate( 1379)	tdg q[2]
Gate( 1380)	 t q[6]
Gate( 1381)	 t q[14]
Gate( 1382)	cx q[6], q[2]
Gate( 1383)	cx q[2], q[14]
Gate( 1384)	tdg q[2]
Gate( 1385)	cx q[14], q[6]
Gate( 1386)	cx q[2], q[6]
Gate( 1387)	tdg q[2]
Gate( 1388)	tdg q[6]
Gate( 1389)	 t q[14]
Gate( 1390)	cx q[2], q[14]
Gate( 1391)	 s q[2]
Gate( 1392)	cx q[14], q[6]
Gate( 1393)	cx q[6], q[2]
Gate( 1394)	 h q[14]
Gate( 1395)	 h q[6]
Gate( 1396)	tdg q[0]
Gate( 1397)	 t q[1]
Gate( 1398)	 t q[6]
Gate( 1399)	cx q[1], q[0]
Gate( 1400)	cx q[0], q[6]
Gate( 1401)	tdg q[0]
Gate( 1402)	cx q[6], q[1]
Gate( 1403)	cx q[0], q[1]
Gate( 1404)	tdg q[0]
Gate( 1405)	tdg q[1]
Gate( 1406)	 t q[6]
Gate( 1407)	cx q[0], q[6]
Gate( 1408)	 s q[0]
Gate( 1409)	cx q[6], q[1]
Gate( 1410)	cx q[1], q[0]
Gate( 1411)	 h q[6]
Gate( 1412)	 h q[6]
Gate( 1413)	tdg q[14]
Gate( 1414)	 t q[2]
Gate( 1415)	 t q[6]
Gate( 1416)	cx q[2], q[14]
Gate( 1417)	cx q[14], q[6]
Gate( 1418)	tdg q[14]
Gate( 1419)	cx q[6], q[2]
Gate( 1420)	cx q[14], q[2]
Gate( 1421)	tdg q[14]
Gate( 1422)	tdg q[2]
Gate( 1423)	 t q[6]
Gate( 1424)	cx q[14], q[6]
Gate( 1425)	 s q[14]
Gate( 1426)	cx q[6], q[2]
Gate( 1427)	cx q[2], q[14]
Gate( 1428)	 h q[6]
Gate( 1429)	 h q[2]
Gate( 1430)	tdg q[5]
Gate( 1431)	 t q[1]
Gate( 1432)	 t q[2]
Gate( 1433)	cx q[1], q[5]
Gate( 1434)	cx q[5], q[2]
Gate( 1435)	tdg q[5]
Gate( 1436)	cx q[2], q[1]
Gate( 1437)	cx q[5], q[1]
Gate( 1438)	tdg q[5]
Gate( 1439)	tdg q[1]
Gate( 1440)	 t q[2]
Gate( 1441)	cx q[5], q[2]
Gate( 1442)	 s q[5]
Gate( 1443)	cx q[2], q[1]
Gate( 1444)	cx q[1], q[5]
Gate( 1445)	 h q[2]
Gate( 1446)	 h q[1]
Gate( 1447)	tdg q[3]
Gate( 1448)	 t q[4]
Gate( 1449)	 t q[1]
Gate( 1450)	cx q[4], q[3]
Gate( 1451)	cx q[3], q[1]
Gate( 1452)	tdg q[3]
Gate( 1453)	cx q[1], q[4]
Gate( 1454)	cx q[3], q[4]
Gate( 1455)	tdg q[3]
Gate( 1456)	tdg q[4]
Gate( 1457)	 t q[1]
Gate( 1458)	cx q[3], q[1]
Gate( 1459)	 s q[3]
Gate( 1460)	cx q[1], q[4]
Gate( 1461)	cx q[4], q[3]
Gate( 1462)	 h q[1]
Gate( 1463)	 h q[2]
Gate( 1464)	tdg q[5]
Gate( 1465)	 t q[1]
Gate( 1466)	 t q[2]
Gate( 1467)	cx q[1], q[5]
Gate( 1468)	cx q[5], q[2]
Gate( 1469)	tdg q[5]
Gate( 1470)	cx q[2], q[1]
Gate( 1471)	cx q[5], q[1]
Gate( 1472)	tdg q[5]
Gate( 1473)	tdg q[1]
Gate( 1474)	 t q[2]
Gate( 1475)	cx q[5], q[2]
Gate( 1476)	 s q[5]
Gate( 1477)	cx q[2], q[1]
Gate( 1478)	cx q[1], q[5]
Gate( 1479)	 h q[2]
Gate( 1480)	 h q[6]
Gate( 1481)	tdg q[14]
Gate( 1482)	 t q[2]
Gate( 1483)	 t q[6]
Gate( 1484)	cx q[2], q[14]
Gate( 1485)	cx q[14], q[6]
Gate( 1486)	tdg q[14]
Gate( 1487)	cx q[6], q[2]
Gate( 1488)	cx q[14], q[2]
Gate( 1489)	tdg q[14]
Gate( 1490)	tdg q[2]
Gate( 1491)	 t q[6]
Gate( 1492)	cx q[14], q[6]
Gate( 1493)	 s q[14]
Gate( 1494)	cx q[6], q[2]
Gate( 1495)	cx q[2], q[14]
Gate( 1496)	 h q[6]
Gate( 1497)	 h q[2]
Gate( 1498)	tdg q[5]
Gate( 1499)	 t q[1]
Gate( 1500)	 t q[2]
Gate( 1501)	cx q[1], q[5]
Gate( 1502)	cx q[5], q[2]
Gate( 1503)	tdg q[5]
Gate( 1504)	cx q[2], q[1]
Gate( 1505)	cx q[5], q[1]
Gate( 1506)	tdg q[5]
Gate( 1507)	tdg q[1]
Gate( 1508)	 t q[2]
Gate( 1509)	cx q[5], q[2]
Gate( 1510)	 s q[5]
Gate( 1511)	cx q[2], q[1]
Gate( 1512)	cx q[1], q[5]
Gate( 1513)	 h q[2]
Gate( 1514)	 h q[1]
Gate( 1515)	tdg q[3]
Gate( 1516)	 t q[4]
Gate( 1517)	 t q[1]
Gate( 1518)	cx q[4], q[3]
Gate( 1519)	cx q[3], q[1]
Gate( 1520)	tdg q[3]
Gate( 1521)	cx q[1], q[4]
Gate( 1522)	cx q[3], q[4]
Gate( 1523)	tdg q[3]
Gate( 1524)	tdg q[4]
Gate( 1525)	 t q[1]
Gate( 1526)	cx q[3], q[1]
Gate( 1527)	 s q[3]
Gate( 1528)	cx q[1], q[4]
Gate( 1529)	cx q[4], q[3]
Gate( 1530)	 h q[1]
Gate( 1531)	 h q[2]
Gate( 1532)	tdg q[5]
Gate( 1533)	 t q[1]
Gate( 1534)	 t q[2]
Gate( 1535)	cx q[1], q[5]
Gate( 1536)	cx q[5], q[2]
Gate( 1537)	tdg q[5]
Gate( 1538)	cx q[2], q[1]
Gate( 1539)	cx q[5], q[1]
Gate( 1540)	tdg q[5]
Gate( 1541)	tdg q[1]
Gate( 1542)	 t q[2]
Gate( 1543)	cx q[5], q[2]
Gate( 1544)	 s q[5]
Gate( 1545)	cx q[2], q[1]
Gate( 1546)	cx q[1], q[5]
Gate( 1547)	 h q[2]
Gate( 1548)	 h q[14]
Gate( 1549)	tdg q[2]
Gate( 1550)	 t q[6]
Gate( 1551)	 t q[14]
Gate( 1552)	cx q[6], q[2]
Gate( 1553)	cx q[2], q[14]
Gate( 1554)	tdg q[2]
Gate( 1555)	cx q[14], q[6]
Gate( 1556)	cx q[2], q[6]
Gate( 1557)	tdg q[2]
Gate( 1558)	tdg q[6]
Gate( 1559)	 t q[14]
Gate( 1560)	cx q[2], q[14]
Gate( 1561)	 s q[2]
Gate( 1562)	cx q[14], q[6]
Gate( 1563)	cx q[6], q[2]
Gate( 1564)	 h q[14]
Gate( 1565)	 h q[6]
Gate( 1566)	tdg q[0]
Gate( 1567)	 t q[1]
Gate( 1568)	 t q[6]
Gate( 1569)	cx q[1], q[0]
Gate( 1570)	cx q[0], q[6]
Gate( 1571)	tdg q[0]
Gate( 1572)	cx q[6], q[1]
Gate( 1573)	cx q[0], q[1]
Gate( 1574)	tdg q[0]
Gate( 1575)	tdg q[1]
Gate( 1576)	 t q[6]
Gate( 1577)	cx q[0], q[6]
Gate( 1578)	 s q[0]
Gate( 1579)	cx q[6], q[1]
Gate( 1580)	cx q[1], q[0]
Gate( 1581)	 h q[6]
Gate( 1582)	 h q[14]
Gate( 1583)	tdg q[2]
Gate( 1584)	 t q[6]
Gate( 1585)	 t q[14]
Gate( 1586)	cx q[6], q[2]
Gate( 1587)	cx q[2], q[14]
Gate( 1588)	tdg q[2]
Gate( 1589)	cx q[14], q[6]
Gate( 1590)	cx q[2], q[6]
Gate( 1591)	tdg q[2]
Gate( 1592)	tdg q[6]
Gate( 1593)	 t q[14]
Gate( 1594)	cx q[2], q[14]
Gate( 1595)	 s q[2]
Gate( 1596)	cx q[14], q[6]
Gate( 1597)	cx q[6], q[2]
Gate( 1598)	 h q[14]
Gate( 1599)	 h q[6]
Gate( 1600)	tdg q[0]
Gate( 1601)	 t q[1]
Gate( 1602)	 t q[6]
Gate( 1603)	cx q[1], q[0]
Gate( 1604)	cx q[0], q[6]
Gate( 1605)	tdg q[0]
Gate( 1606)	cx q[6], q[1]
Gate( 1607)	cx q[0], q[1]
Gate( 1608)	tdg q[0]
Gate( 1609)	tdg q[1]
Gate( 1610)	 t q[6]
Gate( 1611)	cx q[0], q[6]
Gate( 1612)	 s q[0]
Gate( 1613)	cx q[6], q[1]
Gate( 1614)	cx q[1], q[0]
Gate( 1615)	 h q[6]
